TIMESTAMP,Wind speed at 10 m (m/s),Wind direction at 10 m (°),Air temperature at 5 m (°C),Relative humidity at 5 m (%),Precipitation at 10 m (mm),Air pressure (hPa),Infrared temperature (°C),Infrared temperature (°C),PAR_down,PAR_up,Incoming shortwave radiation (W/m^2),Outgoing shortwave radiation (W/m^2),Incoming longwave radiation (W/m^2),Outgoing longwave radiation (W/m^2),Net radiation (W/m^2),Soil heat flux at - 0.06 m (W/m^2) - 1,Soil heat flux at - 0.06 m (W/m^2) - 2,Soil heat flux at - 0.06 m (W/m^2) - 3,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.00 m (°C),Soil temperature at - 0.04 m (°C),Soil temperature at - 0.1 m (°C),Soil temperature at - 0.2 m (°C),Soil temperature at - 0.4 m (°C),Soil temperature at - 0.8 m (°C),Soil temperature at - 1.2 m (°C),Soil temperature at - 1.6 m (°C),Soil temperature at - 0.04 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2017-03-24,4.971423611111111,110.46962500000001,-14.705277777777777,54.484375,0.0,610.3930555555556,-17.836694444444444,-17.70376388888889,52.95140277777778,45.91438888888889,304.2133611111111,220.27159722222223,157.47083333333333,238.8986111111111,2.4987430555555563,-2.541,-1.261673611111111,-2.2567430555555554,8.287708333333335,8.654791666666666,8.690208333333334,8.94409722222222,5.254361111111112,3.4542916666666668,4.835979166666666,-9.935902777777777,-9.620694444444444,-9.099930555555556,-8.984027777777778,-8.792430555555555,-8.48986111111111,-7.793090277777777,-7.232187499999999,263.52930555555554,264.1659722222222,264.35756944444444,264.66013888888887,265.3569097222222,265.91781249999997
2017-03-25,4.983659722222223,252.93770833333332,-14.213333333333333,34.09972222222222,0.0,611.4277777777778,-20.11025,-19.863604166666665,54.43347916666667,47.169805555555556,319.6134513888889,228.55481249999997,135.075,238.26736111111111,-12.16765972222222,-3.963923611111111,-1.879361111111111,-3.365548611111111,8.236319444444444,8.598402777777778,8.651041666666666,8.936180555555556,5.260270833333333,3.459722222222222,4.8389444444444445,-10.761944444444445,-10.049791666666668,-9.459652777777778,-9.249652777777778,-8.879166666666666,-8.458194444444445,-7.742875,-7.198486111111112,263.1002083333333,263.9003472222222,264.2708333333333,264.69180555555556,265.40712499999995,265.9515138888889
2017-03-26,3.306402777777778,199.83984722222223,-8.67238888888889,21.578472222222224,0.0,612.7840277777777,-16.25078472222222,-15.9825,54.41793055555556,46.86714583333333,312.97390972222223,222.37966666666665,162.8097222222222,256.9631944444444,-3.5865208333333336,-3.6815486111111113,-1.7079236111111111,-3.0243472222222225,8.19875,8.553194444444445,8.615,8.915347222222222,5.253465277777778,3.463,4.8448125,-10.793055555555556,-10.321111111111112,-9.742916666666666,-9.513194444444444,-9.04888888888889,-8.509166666666665,-7.711895833333333,-7.1682500000000005,262.82888888888886,263.63680555555555,264.1011111111111,264.6408333333333,265.4381041666666,265.98175
2017-03-27,6.497208333333333,219.69916666666666,-4.7962291666666665,31.879513888888887,0.0,611.5722222222222,-10.392256944444444,-10.105715277777778,55.9243125,48.03609027777778,320.02905555555554,226.64388194444444,187.8465277777778,277.91805555555555,3.3052916666666667,-0.06582638888888886,0.0006319444444444303,0.030152777777777768,8.239097222222222,8.592777777777776,8.631666666666668,8.90388888888889,5.2485625,3.462270833333333,4.840465277777778,-8.847375,-9.790624999999999,-9.397083333333335,-9.367916666666666,-9.103958333333333,-8.573611111111113,-7.707326388888889,-7.150944444444445,263.359375,263.78208333333333,264.04604166666667,264.57638888888886,265.4426736111111,265.9990555555555
2017-03-28,4.236277777777778,133.9924652777778,-4.734618055555555,40.588680555555555,0.0006944444444444445,612.0034722222222,-8.6331875,-8.46254861111111,47.328159722222225,39.02258333333334,263.7464583333333,177.84052777777777,221.17291666666668,282.1611111111111,24.921944444444442,1.0869375000000001,0.5571041666666666,0.9112013888888888,8.324305555555556,8.673680555555556,8.695833333333333,8.924375,5.249736111111111,3.4630625,4.839576388888889,-8.284055555555556,-9.26923611111111,-8.934722222222222,-8.97125,-8.915416666666665,-8.54611111111111,-7.7172777777777775,-7.148118055555555,263.88076388888885,264.17875,264.2345833333333,264.6038888888889,265.4327222222222,266.00188194444445
2017-03-29,6.575409722222222,142.63256944444444,-10.411597222222222,78.96208333333334,0.0,611.8611111111111,-11.18911111111111,-11.050638888888889,33.95595138888889,30.170493055555557,155.85846527777778,136.9503611111111,255.02777777777777,269.7875,4.150618055555555,-0.19270833333333334,-0.1377986111111111,-0.3196319444444444,8.399583333333332,8.75375,8.76763888888889,8.966944444444444,5.261444444444445,3.461611111111111,4.840006944444444,-8.947173611111111,-9.019375,-8.625694444444443,-8.612152777777778,-8.642430555555556,-8.419375,-7.70254861111111,-7.143298611111111,264.13062499999995,264.5378472222222,264.5075694444444,264.730625,265.44745138888885,266.00670138888887
2017-03-30,4.124055555555556,251.66347222222223,-11.135659722222222,67.27736111111112,0.0020833333333333337,614.8513888888889,-12.6996875,-12.672951388888889,54.10494444444444,49.12683333333334,329.11275694444447,243.48486111111112,205.00486111111113,264.46458333333334,26.18,-1.4604097222222223,-0.7955763888888889,-1.573013888888889,8.37076388888889,8.731736111111111,8.758125,8.991111111111111,5.278236111111111,3.4678541666666667,4.847965277777778,-9.296458333333334,-9.225208333333335,-8.78125,-8.662083333333333,-8.519305555555555,-8.273333333333333,-7.656715277777778,-7.123090277777777,263.92479166666664,264.48791666666665,264.63069444444443,264.87666666666667,265.4932847222222,266.0269097222222
2017-03-31,5.331520833333333,197.64986111111114,-8.532430555555557,35.664513888888884,0.0,615.7826388888889,-15.873819444444443,-15.584048611111111,57.74608333333333,50.17615277777778,331.59056944444444,240.64404166666665,159.24097222222224,259.7340277777778,-9.540263888888887,-2.798888888888889,-1.364263888888889,-2.5872430555555557,8.362569444444444,8.72888888888889,8.756527777777778,9.000277777777777,5.291472222222222,3.470548611111111,4.848263888888889,-10.267916666666666,-9.46513888888889,-8.932777777777778,-8.71861111111111,-8.494652777777778,-8.197916666666666,-7.59575,-7.0898125,263.6848611111111,264.4313888888889,264.6553472222222,264.9520833333333,265.55424999999997,266.0601875
2017-04-01,4.746631944444444,150.93701388888888,-4.972104166666666,25.314375,0.0,613.1326388888889,-11.725194444444446,-11.380548611111111,55.404694444444445,46.770159722222225,313.4929166666667,219.25053472222223,189.02777777777777,277.1298611111111,6.130708333333334,-2.454986111111111,-1.189263888888889,-2.176270833333333,8.332916666666668,8.696805555555555,8.731805555555557,8.994444444444445,5.296347222222222,3.4775,4.851958333333333,-9.703402777777777,-9.485277777777778,-8.9775,-8.824791666666666,-8.544930555555556,-8.174722222222222,-7.546631944444444,-7.052534722222222,263.6647222222222,264.3252083333333,264.60506944444444,264.97527777777776,265.6033680555555,266.09746527777776
2017-04-02,4.699201388888889,149.509875,-3.1343819444444443,38.068958333333335,0.0,611.8208333333333,-8.184902777777777,-7.893618055555556,42.155833333333334,34.39834027777778,226.3860763888889,157.6287638888889,242.40208333333334,291.00972222222225,20.154263888888888,-0.29702083333333335,-0.19584722222222223,-0.39111111111111113,8.41,8.763541666666667,8.78138888888889,9.000694444444443,5.2961527777777775,3.4781944444444446,4.857743055555556,-8.808465277777778,-9.143472222222222,-8.726527777777777,-8.649097222222222,-8.508125,-8.16638888888889,-7.513243055555555,-7.022027777777778,264.00652777777776,264.50090277777775,264.64187499999997,264.9836111111111,265.6367569444444,266.1279722222222
2017-04-03,3.2467569444444444,166.00611111111112,-5.592284722222222,86.54215277777777,0.00625,610.3791666666667,-6.777555555555555,-6.840944444444444,36.65365277777778,33.32695138888889,176.4659861111111,153.20225,283.0222222222222,299.22847222222225,7.058375000000001,1.5871041666666668,0.6695555555555556,1.1171805555555556,8.511041666666666,8.866527777777778,8.870972222222221,9.036041666666668,5.303097222222222,3.482013888888889,4.857749999999999,-7.7625625,-8.544791666666667,-8.213534722222223,-8.231805555555557,-8.293333333333333,-8.086527777777778,-7.484222222222223,-6.997993055555556,264.60520833333334,264.9181944444444,264.8566666666666,265.0634722222222,265.66577777777775,266.1520069444444
2017-04-04,4.011145833333334,205.39305555555555,-4.590013888888889,64.81680555555556,0.0,610.3659722222222,-9.304611111111111,-9.15375,50.438118055555556,44.35122916666667,284.7234722222222,210.68122916666667,243.2159722222222,289.7659722222222,27.504229166666665,-0.18634027777777776,-0.21131944444444445,-0.4220625,8.513194444444444,8.880694444444444,8.89125,9.074722222222222,5.321368055555556,3.4846041666666667,4.862576388888889,-8.264152777777777,-8.511805555555556,-8.095812500000001,-8.059736111111112,-8.069097222222222,-7.937270833333334,-7.439409722222223,-6.969659722222222,264.6381944444444,265.09026388888884,265.08090277777774,265.21272916666663,265.7105902777778,266.18034027777776
2017-04-05,6.542520833333334,196.46527777777777,-2.261111111111111,47.73319444444444,0.0,609.4506944444444,-8.314013888888889,-8.073131944444444,51.496319444444445,43.93933333333334,293.2007986111111,210.91172916666667,206.14097222222222,287.99027777777775,0.4510347222222213,0.7869097222222222,0.2503125,0.36582638888888885,8.531597222222222,8.900347222222223,8.909583333333334,9.095069444444444,5.337243055555556,3.4916666666666667,4.866958333333333,-7.829604166666666,-8.331791666666668,-7.939715277777777,-7.929430555555555,-7.946986111111111,-7.814708333333333,-7.370152777777777,-6.928868055555555,264.8182083333333,265.22056944444444,265.20301388888885,265.33529166666665,265.7798472222222,266.22113194444444
2017-04-06,4.719361111111111,142.75479166666665,0.40325,34.91506944444445,0.0,607.8743055555556,-5.223881944444445,-4.978951388888889,47.38734027777778,38.40397222222222,256.63873611111114,171.54015277777776,232.75694444444446,305.4145833333333,12.436958333333333,2.7971944444444445,1.2515555555555555,2.0411111111111113,8.631041666666667,8.961111111111112,8.963194444444445,9.119027777777779,5.347888888888889,3.4966458333333335,4.872597222222222,-6.621479166666667,-7.821833333333334,-7.519284722222222,-7.616402777777777,-7.771222222222223,-7.700749999999999,-7.301819444444444,-6.882069444444444,265.3281666666666,265.5335972222222,265.37877777777777,265.44925,265.84818055555553,266.26793055555555
2017-04-07,4.878708333333333,100.24222916666666,-5.382083333333333,79.8429861111111,0.0,608.4993055555556,-6.344555555555555,-6.257243055555556,27.105736111111113,21.557534722222222,135.8738888888889,99.61652777777778,271.7972222222222,295.3361111111111,12.713854166666666,3.446270833333333,1.4597708333333332,2.184743055555556,8.832500000000001,9.12486111111111,9.12263888888889,9.192291666666668,5.373645833333333,3.5028472222222224,4.8774444444444445,-5.955277777777777,-7.133125000000001,-6.889368055555555,-7.03025,-7.407861111111111,-7.520326388888888,-7.22507638888889,-6.8303819444444445,266.01687499999997,266.11974999999995,265.74213888888886,265.6296736111111,265.92492361111107,266.3196180555555
2017-04-08,4.146284722222223,170.66562499999998,-4.177777777777778,91.9701388888889,0.001388888888888889,608.8847222222222,-3.5306944444444444,-3.439173611111111,27.18098611111111,21.578055555555554,129.9277013888889,99.28374305555556,299.3902777777778,308.5493055555555,21.485312500000003,2.829736111111111,1.3757777777777778,2.2371527777777778,8.884652777777779,9.226875,9.22,9.268888888888888,5.411902777777778,3.515645833333333,4.883375,-5.556118055555555,-6.788236111111111,-6.532097222222222,-6.638868055555555,-7.005493055555556,-7.235215277777779,-7.116736111111111,-6.765798611111111,266.36176388888885,266.5111319444444,266.1445069444444,265.9147847222222,266.0332638888889,266.38420138888887
2017-04-09,2.2872569444444446,122.64215277777778,-6.32375,92.62083333333334,0.0006944444444444445,608.8743055555556,-5.681472222222222,-5.5873888888888885,29.979131944444443,23.498020833333335,131.36357638888887,103.282875,291.46805555555557,299.70416666666665,19.8421875,2.630798611111111,1.3885833333333333,2.3216180555555557,8.92548611111111,9.28298611111111,9.275833333333333,9.323125,5.446958333333333,3.527798611111111,4.893263888888889,-5.351743055555556,-6.458409722222222,-6.194277777777778,-6.339972222222222,-6.719166666666666,-6.979958333333333,-6.974694444444444,-6.677145833333333,266.6915902777778,266.81002777777775,266.43083333333334,266.17004166666663,266.17530555555555,266.47285416666665
2017-04-10,5.64175,168.57791666666668,-9.8715625,88.39583333333333,0.0020833333333333337,609.6104166666667,-9.225006944444445,-9.246708333333334,58.32553472222222,49.439770833333334,295.4393402777778,235.72461805555557,266.45208333333335,280.7451388888889,45.40013194444444,1.1523402777777778,0.6071805555555555,0.9530833333333333,8.932152777777778,9.321805555555557,9.317013888888889,9.3825,5.476305555555555,3.541263888888889,4.9052291666666665,-5.9201041666666665,-6.517347222222223,-6.1663125,-6.226409722222222,-6.510555555555555,-6.764763888888889,-6.826631944444444,-6.573159722222222,266.63265277777776,266.92359027777775,266.6394444444444,266.3852361111111,266.32336805555553,266.57684027777776
2017-04-11,2.935125,155.2780138888889,-10.082777777777778,81.84041666666667,0.0006944444444444445,611.7145833333333,-10.800409722222222,-10.663388888888889,37.58756944444444,33.354423611111116,201.84089583333332,155.48635416666667,261.0055555555556,276.42569444444445,30.92863888888889,-0.41333333333333333,-0.06355555555555556,-0.09054861111111111,8.870277777777778,9.288958333333333,9.282847222222223,9.407222222222224,5.498354166666667,3.555715277777778,4.916743055555555,-6.670895833333334,-6.738409722222222,-6.300861111111111,-6.312118055555556,-6.453951388888889,-6.621763888888889,-6.688388888888889,-6.467208333333334,266.41159027777775,266.8378819444444,266.6960486111111,266.5282361111111,266.4616111111111,266.6827916666666
2017-04-12,4.165020833333333,250.62715277777775,-9.994236111111112,65.70576388888888,0.0763888888888889,611.8812499999999,-13.469506944444444,-13.254520833333334,45.29698611111111,44.939569444444444,220.9747986111111,214.05070833333332,236.50208333333336,268.34444444444443,-24.925409722222224,-0.5895208333333334,-0.23047916666666668,-0.29322916666666665,8.813125,9.236597222222223,9.232083333333334,9.400555555555556,5.502625,3.5660138888888886,4.928118055555555,-6.7030972222222225,-6.9737986111111105,-6.532090277777778,-6.521631944444445,-6.532159722222222,-6.564979166666666,-6.572388888888889,-6.365729166666666,266.17620138888884,266.62836805555554,266.61784027777776,266.5850208333333,266.5776111111111,266.7842708333333
2017-04-13,8.791569444444445,275.4243055555555,-6.912444444444445,52.195347222222225,0.0,610.8229166666666,-10.412437500000001,-10.2455,36.529381944444445,31.629138888888892,195.80354166666666,151.18210416666668,218.2215277777778,268.32222222222225,-5.479243055555556,-1.4301666666666666,-0.6087638888888889,-0.9748472222222221,8.760763888888889,9.184375,9.186805555555557,9.386319444444446,5.503069444444445,3.5746666666666664,4.938,-7.602555555555556,-7.399687500000001,-6.856458333333333,-6.7815625,-6.642902777777778,-6.5645694444444445,-6.485909722222222,-6.2769305555555555,265.75031249999995,266.36843749999997,266.5070972222222,266.58543055555555,266.66409027777775,266.8730694444444
2017-04-14,4.600243055555556,144.16958333333332,-4.702847222222222,59.18361111111111,0.0006944444444444445,610.3236111111112,-7.095576388888889,-6.974444444444445,40.860993055555554,31.362763888888892,215.2865972222222,141.51693749999998,246.18541666666664,291.68541666666664,28.253180555555556,0.6183472222222223,0.3084444444444444,0.7260624999999999,8.757291666666667,9.171666666666667,9.171041666666667,9.36298611111111,5.500256944444445,3.5797291666666666,4.946993055555556,-6.846652777777778,-7.378923611111111,-6.923701388888889,-6.907729166666666,-6.77775,-6.613840277777778,-6.433201388888889,-6.209770833333334,265.77107638888884,266.2422708333333,266.37224999999995,266.5361597222222,266.7167986111111,266.94022916666665
2017-04-15,3.7941458333333333,128.443125,-6.983041666666667,91.20347222222222,0.009722222222222222,612.1270833333333,-7.493520833333333,-7.224763888888889,58.83670138888889,53.82820833333333,275.96734722222226,244.99638194444444,276.00208333333336,289.79791666666665,17.1564375,3.2689305555555555,1.8802916666666667,3.7401874999999998,8.848541666666668,9.254930555555555,9.246319444444445,9.380138888888888,5.501118055555556,3.5852013888888887,4.951791666666667,-5.994138888888888,-6.850340277777778,-6.448416666666667,-6.587048611111111,-6.682416666666667,-6.620145833333334,-6.3991597222222225,-6.158027777777778,266.2996597222222,266.56295138888885,266.4675833333333,266.52985416666667,266.75084027777774,266.9919722222222
2017-04-16,4.762833333333333,242.05152777777778,-8.573729166666666,60.77263888888889,0.0006944444444444445,615.0722222222222,-11.638805555555557,-10.863159722222223,64.54738194444445,59.71445138888888,373.50255555555555,287.02131944444443,207.07708333333332,274.3701388888889,19.176715277777777,0.8198333333333333,0.39553472222222225,0.6618611111111111,8.85173611111111,9.272847222222222,9.264305555555556,9.40798611111111,5.515083333333333,3.5875347222222222,4.956354166666667,-5.925708333333334,-6.674041666666667,-6.271243055555555,-6.389597222222222,-6.5042638888888895,-6.518805555555556,-6.359333333333334,-6.1178125,266.4759583333333,266.76040277777776,266.6457361111111,266.6311944444444,266.79066666666665,267.03218749999996
2017-04-17,7.472472222222223,255.80416666666667,-2.490451388888889,43.3025,0.0,614.5555555555555,-6.554131944444444,-6.320569444444445,60.38834027777778,53.38684722222222,331.46722222222223,243.46895833333332,219.70902777777778,289.9284722222222,17.759104166666667,0.3558541666666667,0.1369722222222222,0.22815972222222225,8.830763888888889,9.255763888888888,9.253819444444444,9.421458333333334,5.530486111111111,3.594326388888889,4.962736111111111,-6.158118055555556,-6.777715277777777,-6.3673263888888885,-6.404215277777777,-6.441104166666666,-6.431597222222222,-6.298895833333334,-6.070722222222222,266.3722847222222,266.7457847222222,266.7088958333333,266.7184027777778,266.85110416666663,267.07927777777775
2017-04-18,6.495340277777777,215.2732986111111,0.08095138888888886,55.23708333333334,0.0,611.536111111111,-3.6555277777777775,-3.442409722222222,44.73845138888888,37.13536805555556,236.95744444444446,165.02343055555556,261.6013888888889,306.7576388888889,26.773125,4.575013888888889,2.4681458333333333,4.282145833333334,8.897569444444445,9.297847222222222,9.290694444444444,9.426527777777778,5.534770833333334,3.6012291666666667,4.968034722222223,-5.384138888888889,-6.442458333333333,-6.144423611111112,-6.2336527777777775,-6.386347222222223,-6.384888888888889,-6.238763888888888,-6.019652777777778,266.70754166666666,266.9163472222222,266.76365277777774,266.7651111111111,266.91123611111107,267.1303472222222
2017-04-19,5.964027777777778,150.41482638888888,-8.898965277777778,86.58881944444445,0.0,610.0625,-8.8958125,-8.883034722222222,59.42856944444444,53.45229166666667,308.22444444444443,238.4811111111111,245.03819444444446,280.39930555555554,34.388979166666665,5.980090277777778,2.037326388888889,2.912541666666667,9.010625,9.401666666666666,9.397361111111111,9.469305555555556,5.5492083333333335,3.6052986111111114,4.974270833333333,-4.876347222222222,-5.821423611111111,-5.542173611111111,-5.735465277777778,-6.108548611111111,-6.271131944444445,-6.187965277777778,-5.971979166666667,267.32857638888885,267.4145347222222,267.04145138888885,266.87886805555553,266.9620347222222,267.17802083333333
2017-04-20,4.520118055555556,162.39806944444445,-8.522548611111112,44.98291666666667,0.0,612.4777777777778,-12.703944444444444,-12.537916666666668,62.406097222222215,54.10797222222222,352.38447916666667,255.51682638888892,186.65138888888887,266.0763888888889,17.455104166666665,-0.36920833333333336,-0.22218055555555555,-0.3575902777777778,8.940833333333334,9.382916666666667,9.384444444444444,9.534513888888888,5.575347222222223,3.6145625,4.982486111111111,-6.3134652777777776,-6.245659722222222,-5.758243055555556,-5.786013888888889,-5.901569444444444,-6.073222222222222,-6.109625,-5.916618055555555,266.90434027777775,267.3639861111111,267.24843055555556,267.07677777777775,267.040375,267.23338194444443
2017-04-21,3.0242916666666666,160.75333333333333,-7.521583333333333,67.94861111111112,0.0,612.5,-9.069298611111112,-8.980854166666667,45.977562500000005,39.001618055555554,250.03361111111113,181.77994444444445,242.48611111111111,281.97222222222223,28.773979166666663,-0.7242291666666667,-0.33915972222222224,-0.4945277777777778,8.882291666666667,9.323333333333332,9.325555555555557,9.527708333333333,5.588201388888889,3.622333333333333,4.989069444444445,-6.293055555555556,-6.522861111111111,-6.041340277777778,-6.037875,-5.985131944444444,-5.991145833333333,-6.009534722222223,-5.844986111111111,266.62713888888885,267.112125,267.16486805555553,267.15885416666663,267.14046527777776,267.3050138888889
2017-04-22,4.802791666666667,174.25838888888887,-5.54125,55.85013888888889,0.001388888888888889,611.9222222222222,-9.431569444444444,-9.21626388888889,64.01149305555556,54.17616666666667,362.18052083333333,253.73876388888888,197.3736111111111,280.8215277777778,25.00107638888889,0.8119652777777778,0.2268125,1.143375,8.903819444444444,9.332569444444445,9.33222222222222,9.519791666666666,5.591166666666667,3.630708333333333,4.9986041666666665,-5.805625,-6.391506944444444,-6.007854166666666,-6.036722222222222,-6.034104166666666,-5.987486111111111,-5.933305555555555,-5.773201388888889,266.7584930555555,267.11327777777774,267.1158958333333,267.16251388888884,267.21669444444444,267.3767986111111
2017-04-23,4.7528958333333335,105.08679166666667,-3.5638055555555557,48.056805555555556,0.0,612.3499999999999,-7.393409722222223,-7.242812499999999,58.39924305555556,45.73746527777777,323.039625,205.95843055555554,212.4875,287.95208333333335,41.60675694444444,3.8690277777777777,1.7592430555555554,3.6684861111111116,9.009444444444444,9.399444444444445,9.394444444444444,9.533125,5.596041666666667,3.6354097222222226,5.006854166666667,-5.032763888888889,-5.849027777777778,-5.6035,-5.715972222222223,-5.931472222222222,-5.958534722222222,-5.880270833333333,-5.714513888888889,267.3009722222222,267.43402777777777,267.21852777777775,267.19146527777775,267.26972916666665,267.43548611111106
2017-04-24,4.692361111111111,67.01270833333334,-4.727256944444445,70.89916666666666,0.003472222222222222,613.0951388888889,-5.415229166666666,-5.316923611111111,40.37444444444444,30.419326388888887,207.0739722222222,135.65341666666666,266.1736111111111,293.5597222222222,44.04075694444444,8.462826388888889,4.830611111111111,5.979819444444445,9.228194444444444,9.547986111111111,9.543541666666666,9.597777777777777,5.614034722222223,3.642354166666667,5.0121319444444445,-2.998048611111111,-4.465798611111111,-4.5195625,-4.810743055555555,-5.540222222222223,-5.830229166666666,-5.830395833333333,-5.6644652777777775,268.6842013888889,268.3392569444444,267.60977777777777,267.31977083333334,267.31960416666664,267.4855347222222
2017-04-25,3.2136180555555556,130.35888888888888,-6.548847222222222,92.725,0.0006944444444444445,614.4743055555556,-5.669888888888889,-5.592048611111111,46.67453472222222,38.379444444444445,233.49655555555557,182.21242361111112,281.95694444444445,294.1819444444444,39.0596875,5.181402777777778,2.617909722222222,3.5887638888888893,9.366458333333334,9.706458333333334,9.702569444444444,9.71923611111111,5.654097222222222,3.6496874999999998,5.018625,-2.9887430555555556,-4.2535486111111105,-4.142534722222222,-4.3928819444444445,-5.094576388888889,-5.566354166666667,-5.755125,-5.609375,268.89645138888886,268.7571180555555,268.0554236111111,267.5836458333333,267.39487499999996,267.540625
2017-04-26,2.756875,102.71520833333334,-6.066840277777778,88.42833333333334,0.002777777777777778,615.7784722222223,-5.6752013888888895,-5.378923611111111,48.2694375,43.60302777777778,234.30527777777777,183.9925,282.96180555555554,300.7972222222222,32.47563888888889,1.7890694444444444,0.8081944444444444,1.2667986111111111,9.400625,9.776388888888889,9.774930555555555,9.794722222222223,5.696298611111112,3.6627847222222223,5.028458333333333,-3.180673611111111,-4.270784722222222,-4.025701388888889,-4.275027777777778,-4.831909722222222,-5.311159722222222,-5.633340277777778,-5.534881944444445,268.87921527777775,268.8749722222222,268.31809027777774,267.83884027777776,267.5166597222222,267.6151180555555
2017-04-27,3.312993055555556,180.19502777777777,-5.805298611111111,90.08375,0.005555555555555556,615.8069444444444,-5.416041666666667,-5.072895833333333,52.845729166666665,47.70350694444445,263.2263194444444,217.46680555555557,274.6986111111111,303.00208333333336,17.455979166666665,1.5370486111111112,0.727111111111111,1.1389861111111113,9.41986111111111,9.803958333333334,9.803125000000001,9.842569444444443,5.728354166666667,3.6768750000000003,5.041333333333333,-3.326840277777778,-4.380944444444444,-4.0831875,-4.291847222222222,-4.720284722222222,-5.133423611111111,-5.498777777777778,-5.441604166666667,268.76905555555555,268.8581527777778,268.42971527777775,268.0165763888889,267.6512222222222,267.7083958333333
2017-04-28,2.6891180555555554,167.35775694444445,-4.8185416666666665,81.86944444444445,0.001388888888888889,615.0638888888889,-6.568090277777777,-5.382979166666667,58.071194444444444,52.14803472222222,308.5804166666667,238.52043749999999,271.09444444444443,305.4715277777778,35.694298611111115,0.9067569444444445,0.3613402777777778,0.41102777777777777,9.414652777777778,9.829791666666667,9.826319444444444,9.866736111111111,5.7515625,3.6898125,5.053736111111111,-3.8046666666666664,-4.533722222222222,-4.204902777777778,-4.3262430555555556,-4.6670486111111105,-5.018909722222222,-5.3756458333333335,-5.344638888888889,268.6162777777778,268.8237569444444,268.48295138888886,268.13109027777773,267.7743541666666,267.8053611111111
2017-04-29,4.193229166666667,148.67770833333333,-4.507472222222223,87.68875,0.016666666666666666,613.3951388888888,-4.756763888888889,-4.590659722222222,46.86703472222222,41.72221527777778,235.44479166666667,193.11202083333333,283.6423611111111,306.1722222222222,19.791875,3.1448750000000003,1.5295347222222222,2.1434444444444445,9.517222222222223,9.855833333333333,9.859652777777777,9.903541666666667,5.7678263888888885,3.7026458333333334,5.0664375,-3.357,-4.309541666666666,-4.0575833333333335,-4.185326388888889,-4.610194444444445,-4.944965277777778,-5.274125000000001,-5.252618055555555,268.8404583333333,268.9646736111111,268.5398055555555,268.2050347222222,267.87587499999995,267.8973819444444
2017-04-30,3.6631458333333335,68.16182638888888,-5.008354166666667,89.76611111111112,0.00625,612.3784722222222,-5.609333333333334,-5.365131944444445,54.10432638888889,48.995423611111114,268.0682777777778,222.56577777777778,268.92083333333335,296.2611111111111,18.146722222222223,2.0157499999999997,1.0127569444444444,1.610840277777778,9.526666666666666,9.912638888888889,9.91375,9.946527777777778,5.7886597222222225,3.7136319444444448,5.07757638888889,-3.4765069444444445,-4.332993055555556,-4.027645833333334,-4.141527777777778,-4.512958333333334,-4.8565555555555555,-5.189638888888889,-5.170395833333334,268.8170069444444,269.0084722222222,268.6370416666666,268.29344444444445,267.96036111111107,267.97960416666666
2017-05-01,4.2266458333333325,139.30666666666667,-2.4390416666666663,77.0254861111111,0.0006944444444444445,611.0451388888889,-4.475979166666667,-4.268416666666667,60.74386111111111,51.321534722222225,321.578625,225.42525,279.6298611111111,310.03819444444446,65.76279166666667,5.4851527777777775,4.695791666666667,6.7844444444444445,9.554652777777779,9.936597222222222,9.915833333333332,9.964791666666667,5.804673611111111,3.7223333333333333,5.088673611111111,-2.6962569444444444,-3.668590277777778,-3.7387638888888883,-4.034229166666666,-4.4455,-4.774763888888889,-5.106243055555556,-5.0954999999999995,269.4814097222222,269.11577083333333,268.7045,268.37523611111106,268.0437569444444,268.05449999999996
2017-05-02,4.116861111111111,81.26772222222222,-6.2592638888888885,92.69166666666666,0.0020833333333333337,611.5451388888889,-6.2725,-6.1916319444444445,47.65084027777778,43.968243055555554,181.44847222222222,167.49759722222223,287.8465277777778,293.34305555555557,8.458381944444445,12.329375,9.161625,13.210555555555555,10.049027777777777,10.342847222222222,10.085138888888888,10.082013888888888,5.825729166666666,3.7321250000000004,5.098965277777777,-0.10727083333333333,-1.5573680555555556,-1.865201388888889,-2.883340277777778,-3.98775,-4.6138055555555555,-5.027909722222223,-5.023291666666667,271.5926319444444,270.2666597222222,269.16225,268.53619444444445,268.1220902777778,268.1267083333333
2017-05-03,6.245909722222223,251.9263888888889,-7.149069444444444,64.37027777777777,0.0,614.0319444444444,-8.767090277777777,-8.494923611111112,67.16506944444444,61.26336111111112,368.6195,288.30847222222224,222.64930555555554,281.27986111111113,21.68625,8.58070138888889,6.471201388888889,9.974791666666667,10.09784722222222,10.465277777777779,10.339513888888888,10.337499999999999,5.8759375,3.745118055555556,5.1105625,-0.10624305555555555,-1.4813819444444443,-1.5395763888888887,-2.415298611111111,-3.485548611111111,-4.315659722222223,-4.921833333333334,-4.9463888888888885,271.66861805555556,270.7347013888889,269.6644513888889,268.83434027777776,268.22816666666665,268.2036111111111
