iteration,_is_super,_lambda,_scale_factor,alpha_p,alpha_m,n_p,n_m,wr_p,wr_m,tcs_p,tcs_m,tcd_p,tcd_m,af_p,af_m,auf_p,auf_m,por_p,por_m,perm_p,perm_m,den_p,den_m
12,0,10,1,0.0025,0.00223071,1.88619,2.0415,0.20297,0.178996,0.59837,0.930556,0.176791,0.968968,1.4938,1.49929,0.423762,0.699106,0.746659,0.486482,1.33666e-11,2.5e-14,900,1900
12,0,10,0.75,0.0025,0.00226713,1.88625,2.04151,0.202999,0.178996,0.598334,0.930563,0.176791,0.968973,1.4938,1.49929,0.423778,0.699106,0.746628,0.486478,1.33666e-11,2.5e-14,900,1900
12,0,100,1,0.0025,0.00230048,1.8864,2.04152,0.203075,0.178994,0.598239,0.93058,0.176791,0.968986,1.49381,1.49929,0.423822,0.699106,0.746548,0.486468,1.33666e-11,2.5e-14,900,1900
12,0,100,0.75,0.0025,0.00231945,1.8864,2.04152,0.203078,0.178994,0.598236,0.93058,0.176791,0.968986,1.49381,1.49929,0.423824,0.699106,0.746545,0.486467,1.33666e-11,2.5e-14,900,1900
12,0,1000,1,0.0025,0.00236324,1.88642,2.04152,0.203086,0.178994,0.598226,0.930582,0.176792,0.968988,1.49381,1.49929,0.423828,0.699106,0.746537,0.486466,1.33666e-11,2.5e-14,900,1900
12,0,1000,0.75,0.0025,0.00236653,1.88642,2.04152,0.203086,0.178994,0.598226,0.930582,0.176792,0.968988,1.49381,1.49929,0.423828,0.699106,0.746537,0.486466,1.33666e-11,2.5e-14,900,1900
13,0,0.1,1,0.0025,0.00213243,1.84841,2.03934,0.189608,0.177884,0.622562,0.925984,0.176791,0.965221,1.49341,1.49924,0.411953,0.699498,0.765542,0.490334,1.33666e-11,2.5e-14,900,1900
13,0,0.1,0.75,0.0025,0.00213879,1.85297,2.03959,0.191169,0.178104,0.619782,0.926539,0.176791,0.965655,1.49342,1.49923,0.413374,0.699404,0.76333,0.489725,1.33666e-11,2.5e-14,900,1900
13,0,1,1,0.0025,0.00215417,1.86454,2.04025,0.194869,0.178702,0.612654,0.927965,0.176791,0.966784,1.49342,1.49919,0.417029,0.699157,0.757773,0.488148,1.33666e-11,2.5e-14,900,1900
13,0,1,0.75,0.0025,0.0021551,1.86507,2.04028,0.195115,0.178717,0.612351,0.928024,0.176791,0.966827,1.49343,1.49919,0.417181,0.699149,0.757503,0.488086,1.33666e-11,2.5e-14,900,1900
13,0,10,1,0.0025,0.00215541,1.86643,2.04035,0.195748,0.178759,0.611563,0.928178,0.176791,0.96694,1.49346,1.49919,0.417577,0.699126,0.756803,0.487925,1.33666e-11,2.5e-14,900,1900
13,0,10,0.75,0.0025,0.00215603,1.86648,2.04035,0.195774,0.178761,0.611533,0.928184,0.176791,0.966944,1.49346,1.49919,0.417592,0.699125,0.756776,0.487919,1.33666e-11,2.5e-14,900,1900
13,0,100,1,0.0025,0.00215653,1.86662,2.04036,0.195843,0.178764,0.611453,0.9282,0.176791,0.966956,1.49346,1.49919,0.417632,0.699122,0.756705,0.487902,1.33666e-11,2.5e-14,900,1900
13,0,100,0.75,0.0025,0.00215687,1.86663,2.04036,0.195845,0.178765,0.61145,0.9282,0.176791,0.966956,1.49346,1.49919,0.417634,0.699122,0.756702,0.487902,1.33666e-11,2.5e-14,900,1900
13,0,1000,1,0.0025,0.00215763,1.86664,2.04036,0.195852,0.178765,0.611442,0.928202,0.176792,0.966957,1.49346,1.49919,0.417638,0.699122,0.756695,0.4879,1.33666e-11,2.5e-14,900,1900
13,0,1000,0.75,0.0025,0.00215769,1.86664,2.04036,0.195852,0.178765,0.611442,0.928202,0.176792,0.966957,1.49346,1.49919,0.417638,0.699122,0.756694,0.4879,1.33666e-11,2.5e-14,900,1900
14,0,0.1,1,0.0025,0.00203121,1.83138,2.03855,0.18418,0.176948,0.632892,0.923586,0.176791,0.963263,1.49351,1.49912,0.406477,0.699178,0.773128,0.491414,1.33666e-11,2.5e-14,900,1900
14,0,0.1,0.75,0.0025,0.00205652,1.83564,2.03875,0.185537,0.177182,0.630309,0.924185,0.176791,0.963752,1.49349,1.49915,0.407846,0.699258,0.771232,0.491144,1.33666e-11,2.5e-14,900,1900
14,0,1,1,0.0025,0.00205644,1.84644,2.03926,0.188723,0.177785,0.623693,0.925728,0.176791,0.965028,1.49339,1.49923,0.411363,0.699466,0.766501,0.490433,1.33666e-11,2.5e-14,900,1900
14,0,1,0.75,0.0025,0.00207544,1.84693,2.03928,0.188944,0.17781,0.62341,0.925792,0.176791,0.965076,1.49339,1.49923,0.411511,0.699474,0.766261,0.490408,1.33666e-11,2.5e-14,900,1900
14,0,10,1,0.0025,0.00206289,1.84821,2.03933,0.189513,0.177873,0.622676,0.925958,0.176791,0.965202,1.4934,1.49924,0.411894,0.699495,0.765639,0.490344,1.33666e-11,2.5e-14,900,1900
14,0,10,0.75,0.0025,0.00208027,1.84826,2.03933,0.189536,0.177876,0.622648,0.925965,0.176791,0.965207,1.49341,1.49924,0.411908,0.699496,0.765615,0.490342,1.33666e-11,2.5e-14,900,1900
14,0,100,1,0.0025,0.00209195,1.84839,2.03934,0.189598,0.177883,0.622574,0.925981,0.176791,0.965219,1.49341,1.49924,0.411947,0.699498,0.765551,0.490335,1.33666e-11,2.5e-14,900,1900
14,0,100,0.75,0.0025,0.00210207,1.84839,2.03934,0.189601,0.177883,0.622571,0.925982,0.176791,0.96522,1.49341,1.49924,0.411948,0.699498,0.765549,0.490335,1.33666e-11,2.5e-14,900,1900
14,0,1000,1,0.0025,0.0021246,1.84841,2.03934,0.189607,0.177884,0.622564,0.925984,0.176791,0.965221,1.49341,1.49924,0.411952,0.699498,0.765542,0.490334,1.33666e-11,2.5e-14,900,1900
14,0,1000,0.75,0.0025,0.00212656,1.84841,2.03934,0.189607,0.177884,0.622563,0.925984,0.176791,0.965221,1.49341,1.49924,0.411952,0.699498,0.765542,0.490334,1.33666e-11,2.5e-14,900,1900
15,0,0.1,1,0.0025,0.0021349,1.81616,2.0374,0.178929,0.175719,0.64297,0.921415,0.176791,0.960721,1.49388,1.49898,0.402354,0.699178,0.779264,0.493987,1.33666e-11,2.5e-14,900,1900
15,0,0.1,0.75,0.0025,0.00210898,1.81996,2.03769,0.180242,0.176026,0.64045,0.921957,0.176791,0.961356,1.49379,1.49902,0.403385,0.699178,0.77773,0.493343,1.33666e-11,2.5e-14,900,1900
15,0,1,1,0.0025,0.0021452,1.82961,2.03843,0.183281,0.176829,0.633989,0.923355,0.176791,0.963011,1.49352,1.49911,0.406028,0.699178,0.77392,0.491677,1.33666e-11,2.5e-14,900,1900
15,0,1,0.75,0.0025,0.00211671,1.83006,2.03846,0.183506,0.176858,0.633714,0.923413,0.176791,0.963074,1.49352,1.49911,0.40614,0.699178,0.773722,0.491611,1.33666e-11,2.5e-14,900,1900
15,0,10,1,0.0025,0.00213636,1.8312,2.03854,0.184084,0.176937,0.633003,0.923563,0.176791,0.963237,1.49351,1.49912,0.406431,0.699178,0.773209,0.491439,1.33666e-11,2.5e-14,900,1900
15,0,10,0.75,0.0025,0.00211007,1.83125,2.03854,0.184108,0.17694,0.632975,0.923568,0.176791,0.963244,1.49351,1.49912,0.406443,0.699178,0.773189,0.491433,1.33666e-11,2.5e-14,900,1900
15,0,100,1,0.0025,0.00209178,1.83136,2.03855,0.184171,0.176948,0.632903,0.923583,0.176791,0.96326,1.49351,1.49912,0.406472,0.699178,0.773137,0.491416,1.33666e-11,2.5e-14,900,1900
15,0,100,0.75,0.0025,0.00207664,1.83137,2.03855,0.184173,0.176948,0.6329,0.923584,0.176791,0.963261,1.49351,1.49912,0.406473,0.699178,0.773135,0.491415,1.33666e-11,2.5e-14,900,1900
15,0,1000,1,0.0025,0.00204278,1.83138,2.03855,0.184179,0.176948,0.632893,0.923586,0.176791,0.963262,1.49351,1.49912,0.406476,0.699178,0.773129,0.491414,1.33666e-11,2.5e-14,900,1900
15,0,1000,0.75,0.0025,0.00203989,1.83138,2.03855,0.18418,0.176948,0.632892,0.923586,0.176791,0.963262,1.49351,1.49912,0.406476,0.699178,0.773129,0.491414,1.33666e-11,2.5e-14,900,1900
16,0,0.1,1,0.0025,0.00195995,1.80192,2.03688,0.176387,0.17539,0.652413,0.918722,0.176791,0.958453,1.4948,1.49912,0.398101,0.699178,0.784262,0.494512,1.33666e-11,2.5e-14,900,1900
16,0,0.1,0.75,0.0025,0.00200369,1.80548,2.03701,0.177022,0.175472,0.650052,0.919395,0.176791,0.95902,1.49457,1.49909,0.399164,0.699178,0.783013,0.494381,1.33666e-11,2.5e-14,900,1900
16,0,1,1,0.0025,0.002001,1.8145,2.03735,0.178511,0.175717,0.644011,0.92113,0.176791,0.9605,1.49395,1.499,0.401889,0.699178,0.779962,0.494029,1.33666e-11,2.5e-14,900,1900
16,0,1,0.75,0.0025,0.00203448,1.81492,2.03736,0.178615,0.175717,0.643751,0.921201,0.176791,0.960555,1.49393,1.49899,0.402005,0.699178,0.779787,0.494018,1.33666e-11,2.5e-14,900,1900
16,0,10,1,0.0025,0.00201547,1.81599,2.0374,0.178883,0.175718,0.643074,0.921386,0.176791,0.960699,1.49388,1.49898,0.402307,0.699178,0.779336,0.493992,1.33666e-11,2.5e-14,900,1900
16,0,10,0.75,0.0025,0.00204532,1.81603,2.0374,0.178895,0.175718,0.643048,0.921393,0.176791,0.960704,1.49388,1.49898,0.402319,0.699178,0.779318,0.49399,1.33666e-11,2.5e-14,900,1900
16,0,100,1,0.0025,0.00206885,1.81614,2.0374,0.178924,0.175718,0.64298,0.921412,0.176791,0.960718,1.49388,1.49898,0.40235,0.699178,0.779271,0.493988,1.33666e-11,2.5e-14,900,1900
16,0,100,0.75,0.0025,0.00208536,1.81614,2.0374,0.178925,0.175718,0.642977,0.921412,0.176791,0.960719,1.49388,1.49898,0.402351,0.699178,0.779269,0.493987,1.33666e-11,2.5e-14,900,1900
16,0,1000,1,0.0025,0.00212279,1.81615,2.0374,0.178928,0.175719,0.642971,0.921414,0.176791,0.96072,1.49388,1.49898,0.402354,0.699178,0.779265,0.493987,1.33666e-11,2.5e-14,900,1900
16,0,1000,0.75,0.0025,0.00212582,1.81616,2.0374,0.178929,0.175719,0.64297,0.921414,0.176791,0.96072,1.49388,1.49898,0.402354,0.699178,0.779264,0.493987,1.33666e-11,2.5e-14,900,1900
17,0,0.1,1,0.0025,0.00205743,1.78939,2.03576,0.174321,0.174135,0.660215,0.916519,0.176791,0.956443,1.49602,1.49906,0.394215,0.699249,0.787737,0.496933,1.33666e-11,2.5e-14,900,1900
17,0,0.1,0.75,0.0025,0.00203306,1.79252,2.03604,0.174837,0.174449,0.658264,0.91707,0.176791,0.956945,1.49571,1.49908,0.395186,0.699231,0.786868,0.496328,1.33666e-11,2.5e-14,900,1900
17,0,1,1,0.0025,0.0020726,1.80047,2.03676,0.176026,0.175258,0.653263,0.918491,0.176791,0.958254,1.4949,1.49911,0.397684,0.699185,0.78478,0.494753,1.33666e-11,2.5e-14,900,1900
17,0,1,0.75,0.0025,0.00204443,1.80083,2.03679,0.176116,0.175291,0.653051,0.918549,0.176791,0.958304,1.49487,1.49912,0.397788,0.699184,0.784651,0.494693,1.33666e-11,2.5e-14,900,1900
17,0,10,1,0.0025,0.002066,1.80177,2.03687,0.176348,0.175377,0.652499,0.918699,0.176791,0.958433,1.49481,1.49912,0.398059,0.699179,0.784316,0.494536,1.33666e-11,2.5e-14,900,1900
17,0,10,0.75,0.0025,0.00203949,1.80181,2.03687,0.176358,0.175381,0.652477,0.918704,0.176791,0.958438,1.49481,1.49912,0.398069,0.699179,0.784303,0.49453,1.33666e-11,2.5e-14,900,1900
17,0,100,1,0.0025,0.00202297,1.8019,2.03688,0.176383,0.175389,0.652421,0.918719,0.176791,0.958451,1.4948,1.49912,0.398097,0.699178,0.784268,0.494514,1.33666e-11,2.5e-14,900,1900
17,0,100,0.75,0.0025,0.00200721,1.80191,2.03688,0.176384,0.175389,0.652419,0.91872,0.176791,0.958451,1.4948,1.49912,0.398098,0.699178,0.784267,0.494514,1.33666e-11,2.5e-14,900,1900
17,0,1000,1,0.0025,0.0019724,1.80192,2.03688,0.176386,0.17539,0.652413,0.918722,0.176791,0.958453,1.4948,1.49912,0.398101,0.699178,0.784263,0.494512,1.33666e-11,2.5e-14,900,1900
17,0,1000,0.75,0.0025,0.00196929,1.80192,2.03688,0.176387,0.17539,0.652413,0.918722,0.176791,0.958453,1.4948,1.49912,0.398101,0.699178,0.784263,0.494512,1.33666e-11,2.5e-14,900,1900
18,0,0.1,1,0.0025,0.00261403,1.77594,2.03358,0.169709,0.169467,0.664925,0.91517,0.176791,0.954495,1.49703,1.49919,0.39306,0.69973,0.794164,0.504236,1.33666e-11,5.05719e-14,900,1900
18,0,0.1,0.75,0.0025,0.00247488,1.7793,2.03412,0.170862,0.170634,0.663747,0.915508,0.176791,0.954982,1.49678,1.49916,0.393348,0.69961,0.792557,0.50241,1.33666e-11,4.41789e-14,900,1900
18,0,1,1,0.0025,0.00248992,1.78786,2.03553,0.173569,0.173584,0.660732,0.916376,0.176791,0.956251,1.49611,1.49908,0.394086,0.699298,0.788513,0.497634,1.33666e-11,4.57015e-14,900,1900
18,0,1,0.75,0.0025,0.0023818,1.78824,2.03559,0.173757,0.173722,0.660603,0.916412,0.176791,0.956299,1.49609,1.49907,0.394118,0.699285,0.788319,0.497458,1.33666e-11,4.05261e-14,900,1900
18,0,10,1,0.0025,0.00244121,1.78923,2.03573,0.174243,0.174083,0.66027,0.916505,0.176791,0.956424,1.49603,1.49906,0.394201,0.699254,0.787815,0.497,1.33666e-11,4.48449e-14,900,1900
18,0,10,0.75,0.0025,0.00234527,1.78927,2.03574,0.174262,0.174096,0.660256,0.916508,0.176791,0.956429,1.49602,1.49906,0.394204,0.699252,0.787796,0.496984,1.33666e-11,3.98837e-14,900,1900
18,0,100,1,0.0025,0.00226991,1.78937,2.03575,0.174315,0.174132,0.660222,0.916518,0.176791,0.956441,1.49602,1.49906,0.394213,0.699249,0.787745,0.496939,1.33666e-11,4.34624e-14,900,1900
18,0,100,0.75,0.0025,0.00221679,1.78937,2.03575,0.174316,0.174133,0.66022,0.916518,0.176791,0.956442,1.49602,1.49906,0.394213,0.699249,0.787743,0.496937,1.33666e-11,3.88468e-14,900,1900
18,0,1000,1,0.0025,0.00208499,1.78938,2.03576,0.17432,0.174135,0.660216,0.916519,0.176791,0.956443,1.49602,1.49906,0.394214,0.699249,0.787737,0.496934,1.33666e-11,2.5e-14,900,1900
18,0,1000,0.75,0.0025,0.0020781,1.78938,2.03576,0.174321,0.174135,0.660216,0.916519,0.176791,0.956443,1.49602,1.49906,0.394215,0.699249,0.787737,0.496933,1.33666e-11,2.5e-14,900,1900
19,0,0.1,1,0.0025,0.00300695,1.76582,2.03161,0.165621,0.167315,0.669028,0.913394,0.176791,0.951538,1.4989,1.49923,0.390874,0.69973,0.797336,0.509561,1.33666e-11,4.79974e-14,900,1900
19,0,0.1,0.75,0.0025,0.00290872,1.76835,2.0321,0.166643,0.167853,0.668002,0.913838,0.176791,0.952277,1.49843,1.49922,0.39142,0.69973,0.796543,0.50823,1.33666e-11,4.8641e-14,900,1900
19,0,1,1,0.0025,0.00289711,1.77481,2.03338,0.168994,0.169281,0.665406,0.914982,0.176791,0.954204,1.49721,1.4992,0.392811,0.69973,0.794529,0.504748,1.33666e-11,4.1525e-14,900,1900
19,0,1,0.75,0.0025,0.00282634,1.77509,2.03343,0.169172,0.169327,0.665286,0.915029,0.176791,0.954277,1.49716,1.49919,0.392873,0.69973,0.794438,0.50462,1.33666e-11,4.37867e-14,900,1900
19,0,10,1,0.0025,0.00284184,1.77582,2.03356,0.169633,0.169452,0.664976,0.915151,0.176791,0.954466,1.49705,1.49919,0.393034,0.69973,0.7942,0.504285,1.33666e-11,4.00114e-14,900,1900
19,0,10,0.75,0.0025,0.00278489,1.77585,2.03356,0.169652,0.169456,0.664963,0.915156,0.176791,0.954473,1.49704,1.49919,0.39304,0.69973,0.794191,0.504273,1.33666e-11,4.26515e-14,900,1900
19,0,100,1,0.0025,0.00270254,1.77593,2.03357,0.169702,0.169466,0.664931,0.915169,0.176791,0.954492,1.49703,1.49919,0.393057,0.69973,0.794168,0.504241,1.33666e-11,3.72725e-14,900,1900
19,0,100,0.75,0.0025,0.00268042,1.77593,2.03357,0.169703,0.169466,0.664929,0.915169,0.176791,0.954493,1.49703,1.49919,0.393057,0.69973,0.794167,0.504239,1.33666e-11,4.05974e-14,900,1900
19,0,1000,1,0.0025,0.0026334,1.77594,2.03358,0.169708,0.169467,0.664925,0.91517,0.176791,0.954494,1.49703,1.49919,0.393059,0.69973,0.794165,0.504237,1.33666e-11,5.05558e-14,900,1900
19,0,1000,0.75,0.0025,0.00262856,1.77594,2.03358,0.169708,0.169467,0.664925,0.91517,0.176791,0.954495,1.49703,1.49919,0.393059,0.69973,0.794165,0.504236,1.33666e-11,5.05598e-14,900,1900
20,0,0.1,1,0.0025,0.00310903,1.75472,2.02943,0.164017,0.165373,0.672055,0.911509,0.176791,0.948006,1.50047,1.49917,0.38933,0.69973,0.801396,0.506218,1.33666e-11,6.96109e-14,900,1900
20,0,0.1,0.75,0.0025,0.00308351,1.75749,2.02997,0.164418,0.165859,0.671299,0.91198,0.176791,0.948889,1.50008,1.49918,0.389716,0.69973,0.800381,0.507054,1.33666e-11,6.42075e-14,900,1900
20,0,1,1,0.0025,0.0030561,1.76458,2.03139,0.165402,0.166981,0.669393,0.913192,0.176791,0.95119,1.49905,1.49923,0.390696,0.69973,0.79785,0.509143,1.33666e-11,6.28877e-14,900,1900
20,0,1,0.75,0.0025,0.00304382,1.76489,2.03145,0.165457,0.167065,0.669302,0.913242,0.176791,0.951277,1.49901,1.49923,0.39074,0.69973,0.797721,0.509248,1.33666e-11,5.91651e-14,900,1900
20,0,10,1,0.0025,0.00304037,1.76569,2.03159,0.165599,0.16728,0.669065,0.913373,0.176791,0.951503,1.49891,1.49923,0.390856,0.69973,0.797388,0.509518,1.33666e-11,6.18843e-14,900,1900
20,0,10,0.75,0.0025,0.00303201,1.76572,2.03159,0.165604,0.167289,0.669056,0.913378,0.176791,0.951512,1.49891,1.49923,0.39086,0.69973,0.797375,0.509529,1.33666e-11,5.84126e-14,900,1900
20,0,100,1,0.0025,0.00301825,1.7658,2.03161,0.165619,0.167312,0.669032,0.913392,0.176791,0.951534,1.4989,1.49923,0.390872,0.69973,0.797341,0.509557,1.33666e-11,6.13603e-14,900,1900
20,0,100,0.75,0.0025,0.00301543,1.76581,2.03161,0.165619,0.167313,0.669031,0.913392,0.176791,0.951535,1.4989,1.49923,0.390872,0.69973,0.79734,0.509558,1.33666e-11,5.80196e-14,900,1900
20,0,1000,1,0.0025,0.00300255,1.76581,2.03161,0.165621,0.167315,0.669028,0.913394,0.176791,0.951538,1.4989,1.49923,0.390874,0.69973,0.797336,0.509561,1.33666e-11,4.80004e-14,900,1900
20,0,1000,0.75,0.0025,0.00300365,1.76581,2.03161,0.165621,0.167315,0.669028,0.913394,0.176791,0.951538,1.4989,1.49923,0.390874,0.69973,0.797336,0.509561,1.33666e-11,4.79996e-14,900,1900
21,0,0.1,1,0.0025,0.0031936,1.75614,2.02951,0.164683,0.166071,0.671615,0.911769,0.176791,0.94851,1.50054,1.49929,0.389845,0.69973,0.800683,0.506646,1.33666e-11,6.43967e-14,900,1900
21,0,0.1,0.75,0.0025,0.00316608,1.75648,2.02963,0.164617,0.166018,0.671536,0.911822,0.176791,0.948605,1.50042,1.49926,0.389813,0.69973,0.800608,0.506748,1.33666e-11,6.43494e-14,900,1900
21,0,1,1,0.0025,0.0031936,1.75734,2.02993,0.164477,0.165891,0.671337,0.911958,0.176791,0.948853,1.50012,1.49919,0.389726,0.69973,0.800431,0.507011,1.33666e-11,6.39674e-14,900,1900
21,0,1,0.75,0.0025,0.00316608,1.75738,2.02994,0.164462,0.165883,0.671328,0.911963,0.176791,0.948862,1.50011,1.49919,0.389723,0.69973,0.800419,0.507022,1.33666e-11,6.40274e-14,900,1900
21,0,10,1,0.0025,0.0031936,1.75747,2.02997,0.164428,0.165865,0.671305,0.911977,0.176791,0.948884,1.50008,1.49918,0.389717,0.69973,0.800387,0.507048,1.33666e-11,6.30746e-14,900,1900
21,0,10,0.75,0.0025,0.00316608,1.75748,2.02997,0.164426,0.165863,0.671303,0.911978,0.176791,0.948886,1.50008,1.49918,0.389717,0.69973,0.800386,0.507049,1.33666e-11,6.33579e-14,900,1900
21,0,100,1,0.0025,0.0031936,1.75749,2.02997,0.164423,0.165862,0.671301,0.911979,0.176791,0.948887,1.50008,1.49918,0.389716,0.69973,0.800383,0.507051,1.33666e-11,5.44773e-14,900,1900
21,0,100,0.75,0.0025,0.00316608,1.75749,2.02997,0.164421,0.165861,0.671301,0.911979,0.176791,0.948888,1.50008,1.49918,0.389716,0.69973,0.800382,0.507052,1.33666e-11,5.69099e-14,900,1900
21,0,1000,1,0.0025,0.00311207,1.75749,2.02997,0.164419,0.165859,0.671299,0.91198,0.176791,0.948889,1.50008,1.49918,0.389716,0.69973,0.800381,0.507053,1.33666e-11,6.41881e-14,900,1900
21,0,1000,0.75,0.0025,0.00310493,1.75749,2.02997,0.164419,0.165859,0.671299,0.91198,0.176791,0.948889,1.50008,1.49918,0.389716,0.69973,0.800381,0.507053,1.33666e-11,6.41929e-14,900,1900
