,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
2735,smois_0.04_180,mois,36.27819,25.7687418029,10.5094481971,0.0001417763,0.0014899906804265086,10.5094481971,0.0014899906804265086,2.22007222775785e-06,0.03542646159449987
2736,smois_0.04_181,mois,35.69639,25.2904788424,10.4059111576,0.0001417763,0.001475311582053245,10.4059111576,0.001475311582053245,2.1765442641404485e-06,0.03473187080051655
2737,smois_0.04_182,mois,37.46951,28.4010514393,9.06845856072,0.0001417763,0.001285692501442207,9.06845856072,0.001285692501442207,1.6530052082647193e-06,0.02637757672651976
2738,smois_0.04_183,mois,38.76694,28.1832426557,10.5836973443,0.0001417763,0.0015005174497946803,10.5836973443,0.0015005174497946803,2.2515526171383308e-06,0.035928805072979325
2739,smois_0.04_184,mois,39.32681,29.5842154604,9.74259453965,0.0001417763,0.0013812690062317804,9.74259453965,0.0013812690062317804,1.90790406757653e-06,0.03044508612418096
2740,smois_0.04_185,mois,39.66764,29.4274417062,10.2401982938,0.0001417763,0.001451817425361277,10.2401982938,0.001451817425361277,2.107773836582647e-06,0.03363447726518355
2741,smois_0.04_186,mois,37.62028,27.4918490674,10.1284309326,0.0001417763,0.0014359714624295776,10.1284309326,0.0014359714624295776,2.0620140409121397e-06,0.03290427235399891
2742,smois_0.04_187,mois,35.83806,26.6211620613,9.21689793867,0.0001417763,0.0013067376872222594,9.21689793867,0.0013067376872222594,1.7075633832069795e-06,0.02724818042359407
2743,smois_0.04_188,mois,37.12042,27.5934420155,9.5269779845,0.0001417763,0.0013506996888238674,9.5269779845,0.0013506996888238674,1.8243896493888924e-06,0.029112417622895584
2744,smois_0.04_189,mois,37.21972,26.3404886377,10.8792313623,0.0001417763,0.0015424171693908535,10.8792313623,0.0015424171693908535,2.3790507244316927e-06,0.037963336537733254
2745,smois_0.04_190,mois,36.2191,26.2069996393,10.0121003607,0.0001417763,0.0014194785443687114,10.0121003607,0.0014194785443687114,2.0149193379231157e-06,0.0321527658643069
2746,smois_0.04_191,mois,35.70965,25.5692445352,10.1404054648,0.0001417763,0.0014376691672991243,10.1404054648,0.0014376691672991243,2.0668926346025575e-06,0.03298212176351263
2747,smois_0.04_192,mois,35.07535,25.1268795665,9.94847043352,0.0001417763,0.0014104573287238617,9.94847043352,0.0014104573287238617,1.9893898761508516e-06,0.03174538339913513
2748,smois_0.04_193,mois,34.40521,24.9058173876,9.49939261242,0.0001417763,0.0013467887368362416,9.49939261242,0.0013467887368362416,1.8138399016689592e-06,0.028944071643985998
2749,smois_0.04_194,mois,33.9709,24.6088706072,9.36202939283,0.0001417763,0.0013273138878066837,9.36202939283,0.0013273138878066837,1.7617621567644938e-06,0.028113049028271605
2750,smois_0.04_195,mois,33.54438,24.4065432061,9.13783679386,0.0001417763,0.0012955286906373336,9.13783679386,0.0012955286906373336,1.6783945882644839e-06,0.026782723858321963
2751,smois_0.04_196,mois,33.14444,24.1994143358,8.94502566424,0.0001417763,0.0012681926420809893,8.94502566424,0.0012681926420809893,1.6083125774283603e-06,0.02566440093427066
2752,smois_0.04_197,mois,32.64417,24.032364805,8.61180519504,0.0001417763,0.0012209498768735497,8.61180519504,0.0012209498768735497,1.4907186018375362e-06,0.023787913129988607
2753,smois_0.04_198,mois,32.20431,24.8659507238,7.33835927623,0.0001417763,0.0010404054262545673,7.33835927623,0.0010404054262545673,1.082443450979948e-06,0.01727292511698483
2754,smois_0.04_199,mois,32.20299,26.5112210158,5.69176898424,0.0001417763,0.0008069579470403055,5.69176898424,0.0008069579470403055,6.511811282915045e-07,0.010391122840080088
2755,smois_0.04_200,mois,32.86528,25.2086184287,7.6566615713,0.0001417763,0.0010855331479311002,7.6566615713,0.0010855331479311002,1.1783822152572039e-06,0.01880385321274528
2756,smois_0.04_201,mois,33.02868,25.3961372562,7.63254274379,0.0001417763,0.0010821136698063942,7.63254274379,0.0010821136698063942,1.1709699943818618e-06,0.018685573836566848
2757,smois_0.04_202,mois,34.23674,28.6926857213,5.54405427867,0.0001417763,0.0007860155026290015,5.54405427867,0.0007860155026290015,6.178203703731219e-07,0.009858773669462069
2758,smois_0.04_203,mois,39.05514,30.8801976021,8.17494239794,0.0001417763,0.0011590130858930609,8.17494239794,0.0011590130858930609,1.3433113332713557e-06,0.021435684282063255
2759,smois_0.04_204,mois,38.82132,31.603199554,7.21812044602,0.0001417763,0.0010233584097910655,7.21812044602,0.0010233584097910655,1.0472624348900982e-06,0.016711529456168297
2760,smois_0.04_205,mois,39.04889,32.4974865795,6.55140342051,0.0001417763,0.0009288337367672519,6.55140342051,0.0009288337367672519,8.627321105570166e-07,0.013766915147556914
2761,smois_0.04_206,mois,38.50896,37.218589085,1.29037091504,0.0001417763,0.00018294401396198555,1.29037091504,0.00018294401396198555,3.346851224452317e-08,0.0005340686437274659
2762,smois_0.04_207,mois,38.77437,38.3720122605,0.402357739458,0.0001417763,5.704479157671925e-05,0.402357739458,5.704479157671925e-05,3.2541082460313395e-09,5.1926932538948314e-05
2763,smois_0.04_208,mois,37.25819,35.2943066336,1.9638833664,0.0001417763,0.0002784321173197363,1.9638833664,0.0002784321173197363,7.752444395515139e-08,0.0012370844074680656
