,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
70,stemp_0.04_70,temp,262.2433,262.429843578,-0.1865435781,0.0007705174,-0.00014373507278430894,0.1865435781,0.00014373507278430894,2.065977114831059e-08,0.0003638239516093594
71,stemp_0.04_71,temp,262.5278,262.799266835,-0.271466835,0.0007705174,-0.000209169919890429,0.271466835,0.000209169919890429,4.375205538696849e-08,0.0007704850923878749
72,stemp_0.04_72,temp,262.6594,262.840056205,-0.1806562047,0.0007705174,-0.00013919874913931177,0.1806562047,0.00013919874913931177,1.937629176194905e-08,0.00034122154528050733
73,stemp_0.04_73,temp,262.8206,263.077777978,-0.2571779778,0.0007705174,-0.00019816010679171372,0.2571779778,0.00019816010679171372,3.926742792370339e-08,0.0006915096345539971
74,stemp_0.04_74,temp,262.8366,262.890317337,-0.0537173372,0.0007705174,-4.139014299426728e-05,0.0537173372,4.139014299426728e-05,1.7131439370858929e-09,3.016891099092223e-05
75,stemp_0.04_75,temp,262.8841,263.023510391,-0.1394103914,0.0007705174,-0.00010741813231451036,0.1394103914,0.00010741813231451036,1.1538655149937655e-08,0.00020319872290798776
76,stemp_0.04_76,temp,262.9342,263.043746027,-0.1095460265,0.0007705174,-8.44071195191111e-05,0.1095460265,8.44071195191111e-05,7.124561825513506e-09,0.00012546538963261836
77,stemp_0.04_77,temp,263.2305,263.628837042,-0.3983370421,0.0007705174,-0.0003069256220025825,0.3983370421,0.0003069256220025825,9.420333744167217e-08,0.0016589453114838463
78,stemp_0.04_78,temp,263.1347,263.045861298,0.0888387018,0.0007705174,6.845176553031133e-05,0.0888387018,6.845176553031133e-05,4.685644204216718e-09,8.251541500511836e-05
79,stemp_0.04_79,temp,263.3818,263.827597503,-0.445797503,0.0007705174,-0.00034349473293805217,0.445797503,0.00034349473293805217,1.1798863155618379e-07,0.0020778105366990878
80,stemp_0.04_80,temp,263.5645,263.898787781,-0.3342877808,0.0007705174,-0.00025757455171378593,0.3342877808,0.00025757455171378593,6.634464969055778e-08,0.0011683465632450249
81,stemp_0.04_81,temp,263.8026,264.307321868,-0.5047218683,0.0007705174,-0.0003888969816856584,0.5047218683,0.0003888969816856584,1.5124086236421533e-07,0.0026633909831404704
82,stemp_0.04_82,temp,263.5293,263.43659838,0.0927016204,0.0007705174,7.142821152639496e-05,0.0927016204,7.142821152639496e-05,5.101989401859422e-09,8.984736238984698e-05
83,stemp_0.04_83,temp,263.1002,262.691687866,0.4085121335,0.0007705174,0.0003147657069728729,0.4085121335,0.0003147657069728729,9.907745028613247e-08,0.0017447797083380674
84,stemp_0.04_84,temp,262.8289,262.569081305,0.2598186954,0.0007705174,0.00020019482565099996,0.2598186954,0.00020019482565099996,4.007796821743427e-08,0.0007057834602651738
85,stemp_0.04_85,temp,263.3594,264.076064746,-0.7166647461,0.0007705174,-0.0005522026568366321,0.7166647461,0.0005522026568366321,3.0492777421743525e-07,0.005369857534956564
86,stemp_0.04_86,temp,263.8808,264.69311997,-0.8123199703,0.0007705174,-0.0006259066714836332,0.8123199703,0.0006259066714836332,3.917591614077207e-07,0.006898980882185668
87,stemp_0.04_87,temp,264.1306,264.266604701,-0.1360047007,0.0007705174,-0.00010479398837114218,0.1360047007,0.00010479398837114218,1.0981779998731083e-08,0.00019339200643418974
88,stemp_0.04_88,temp,263.9248,263.961451815,-0.0366518148,0.0007705174,-2.824086104497752e-05,0.0366518148,2.824086104497752e-05,7.975462325617288e-10,1.4044996909149842e-05
89,stemp_0.04_89,temp,263.6849,263.160885538,0.5240144622,0.0007705174,0.0004037622609767423,0.5240144622,0.0004037622609767423,1.6302396338905093e-07,0.0028708944615813987
90,stemp_0.04_90,temp,263.6647,263.508822985,0.1558770154,0.0007705174,0.00012010595262576797,0.1558770154,0.00012010595262576797,1.4425439856143221e-08,0.0002540357535661447
91,stemp_0.04_91,temp,264.0065,264.24359534,-0.2370953399,0.0007705174,-0.00018268608485186427,0.2370953399,0.00018268608485186427,3.337420559850255e-08,0.0005877284542749312
92,stemp_0.04_92,temp,264.6052,265.158564783,-0.5533647828,0.0007705174,-0.0004263771936946207,0.5533647828,0.0004263771936946207,1.817975113029001e-07,0.003201501530687427
93,stemp_0.04_93,temp,264.6382,264.886761146,-0.2485611456,0.0007705174,-0.00019152068764873346,0.2485611456,0.00019152068764873346,3.668017379744372e-08,0.0006459474154337536
94,stemp_0.04_94,temp,264.8182,265.22117811,-0.4029781098,0.0007705174,-0.0003105016454200105,0.4029781098,0.0003105016454200105,9.641127180853392e-08,0.0016978276108316512
95,stemp_0.04_95,temp,265.3282,266.22366057,-0.8954605705,0.0007705174,-0.0006899679505841767,0.8954605705,0.0006899679505841767,4.7605577283332886e-07,0.008383466167912143
96,stemp_0.04_96,temp,266.0169,266.883486222,-0.8665862224,0.0007705174,-0.0006677197629594698,0.8665862224,0.0006677197629594698,4.458496818466505e-07,0.007851529037217265
97,stemp_0.04_97,temp,266.3618,267.305455041,-0.9436550411,0.0007705174,-0.0007271026287652651,0.9436550411,0.0007271026287652651,5.286782327573589e-07,0.009310161394859578
98,stemp_0.04_98,temp,266.6916,267.545928684,-0.8543286837,0.0007705174,-0.0006582751161099464,0.8543286837,0.0006582751161099464,4.3332612848956335e-07,0.007630986000324105
99,stemp_0.04_99,temp,266.6327,267.151764819,-0.5190648187,0.0007705174,-0.00039994847453619535,0.5190648187,0.00039994847453619535,1.599587822838297e-07,0.0028169158238658923
100,stemp_0.04_100,temp,266.4116,266.531504962,-0.1199049616,0.0007705174,-9.238885925913183e-05,0.1199049616,9.238885925913183e-05,8.535701315203671e-09,0.00015031592363541507
101,stemp_0.04_101,temp,266.1762,266.436747674,-0.2605476737,0.0007705174,-0.00020075651611537238,0.2605476737,0.00020075651611537238,4.030317876278177e-08,0.0007097494766340978
102,stemp_0.04_102,temp,265.7503,265.709840015,0.0404599846,0.0007705174,3.117512213803204e-05,0.0404599846,3.117512213803204e-05,9.718882403212154e-10,1.711520508034504e-05
103,stemp_0.04_103,temp,265.7711,266.216305834,-0.445205834,0.0007705174,-0.0003430388416785116,0.445205834,0.0003430388416785116,1.1767564690013495e-07,0.0020722987953763336
104,stemp_0.04_104,temp,266.2997,266.937556312,-0.637856312,0.0007705174,-0.0004914793870958289,0.637856312,0.0004914793870958289,2.415519879400916e-07,0.004253793429780894
105,stemp_0.04_105,temp,266.476,267.083485427,-0.6074854272,0.0007705174,-0.00046807809190403324,0.6074854272,0.00046807809190403324,2.190971001205206e-07,0.0038583570059786266
106,stemp_0.04_106,temp,266.3723,266.93392599,-0.5616259904,0.0007705174,-0.000432742597895433,0.5616259904,0.000432742597895433,1.872661560332884e-07,0.0032978057889231373
107,stemp_0.04_107,temp,266.7075,267.537883262,-0.8303832624,0.0007705174,-0.0006398247523479658,0.8303832624,0.0006398247523479658,4.093757137171358e-07,0.0072092129573104935
108,stemp_0.04_108,temp,267.3286,268.016702429,-0.6881024285,0.0007705174,-0.000530194894141506,0.6881024285,0.000530194894141506,2.811066257737227e-07,0.004950360905664359
109,stemp_0.04_109,temp,266.9043,266.957298188,-0.0529981881,0.0007705174,-4.083602609952294e-05,0.0529981881,4.083602609952294e-05,1.6675810276009187e-09,2.9366536286157006e-05
110,stemp_0.04_110,temp,266.6271,266.862353023,-0.2352530226,0.0007705174,-0.00018126654731589323,0.2352530226,0.00018126654731589323,3.285756117582496e-08,0.0005786302114102774
111,stemp_0.04_111,temp,266.7585,267.226644433,-0.4681444335,0.0007705174,-0.0003607134317248929,0.4681444335,0.0003607134317248929,1.3011417982674898e-07,0.0022913446003417917
112,stemp_0.04_112,temp,267.301,267.876708156,-0.5757081555,0.0007705174,-0.0004435931511346557,0.5757081555,0.0004435931511346557,1.9677488373357348e-07,0.0034652569606646007
113,stemp_0.04_113,temp,268.6842,269.564918774,-0.8807187745,0.0007705174,-0.0006786091402589263,0.8807187745,0.0006786091402589263,4.6051036524295905e-07,0.008109707490804582
114,stemp_0.04_114,temp,268.8965,269.795715892,-0.8992158923,0.0007705174,-0.000692861491373676,0.8992158923,0.000692861491373676,4.800570462285546e-07,0.00845392963469839
115,stemp_0.04_115,temp,268.8792,269.714510864,-0.8353108636,0.0007705174,-0.0006436215548128266,0.8353108636,0.0006436215548128266,4.142487058196803e-07,0.007295027617607633
116,stemp_0.04_116,temp,268.7691,269.616683693,-0.847583693,0.0007705174,-0.0006530779834127582,0.847583693,0.0006530779834127582,4.2651085241847487e-07,0.007510967213393114
117,stemp_0.04_117,temp,268.6163,269.2442855,-0.6279854998,0.0007705174,-0.0004838737545435965,0.6279854998,0.0004838737545435965,2.3413381033611667e-07,0.004123157389805257
118,stemp_0.04_118,temp,268.8405,269.560651976,-0.7201519756,0.0007705174,-0.0005548896278441754,0.7201519756,0.0005548896278441754,3.079024990890475e-07,0.005422243214835168
119,stemp_0.04_119,temp,268.817,269.506862061,-0.689862061,0.0007705174,-0.0005315507216003614,0.689862061,0.0005315507216003614,2.825461696338649e-07,0.004975711648029903
120,stemp_0.04_120,temp,269.4814,270.123507735,-0.6421077351,0.0007705174,-0.0004947551825691407,0.6421077351,0.0004947551825691407,2.4478269067902377e-07,0.004310686946582971
121,stemp_0.04_121,temp,271.5926,272.231842647,-0.6392426473,0.0007705174,-0.000492547582566713,0.6392426473,0.000492547582566713,2.42603121092313e-07,0.0042723041584024
122,stemp_0.04_122,temp,271.6686,272.513090259,-0.8444902592,0.0007705174,-0.0006506944388441101,0.8444902592,0.0006506944388441101,4.234032527426513e-07,0.007456241573599638
123,stemp_0.04_123,temp,271.1575,272.262420655,-1.1049206554,0.0007705174,-0.0008513605906051039,1.1049206554,0.0008513605906051039,7.248148552354713e-07,0.0127641784085541
124,stemp_0.04_124,temp,269.9889,270.563993355,-0.5750933546,0.0007705174,-0.00044311943634367003,0.5750933546,0.00044311943634367003,1.9635483486553182e-07,0.003457859790679373
125,stemp_0.04_125,temp,269.7168,270.392759035,-0.675959035,0.0007705174,-0.000520838198154709,0.675959035,0.000520838198154709,2.7127242865704397e-07,0.004777178132718299
126,stemp_0.04_126,temp,269.8385,270.280755047,-0.442255047,0.0007705174,-0.0003407652089513178,0.442255047,0.0003407652089513178,1.161209276316353e-07,0.0020449197840674395
127,stemp_0.04_127,temp,269.1709,269.553308917,-0.3824089166,0.0007705174,-0.00029465272415544883,0.3824089166,0.00029465272415544883,8.682022785222701e-08,0.0015289268283789864
128,stemp_0.04_128,temp,269.0238,269.60285417,-0.5790541699,0.0007705174,-0.00044617131345050625,0.5790541699,0.00044617131345050625,1.990688409461499e-07,0.0035056541447336313
129,stemp_0.04_129,temp,269.4626,270.102253486,-0.6396534862,0.0007705174,-0.0004928641410877598,0.6396534862,0.0004928641410877598,2.4291506157017524e-07,0.004277797511475288
130,stemp_0.04_130,temp,269.6704,270.491126677,-0.8207266774,0.0007705174,-0.0006323841855808868,0.8207266774,0.0006323841855808868,3.999097581728014e-07,0.007042515014377089
131,stemp_0.04_131,temp,270.7287,271.665297833,-0.9365978326,0.0007705174,-0.0007216649268205872,0.9365978326,0.0007216649268205872,5.208002666029634e-07,0.009171428358740186
132,stemp_0.04_132,temp,271.6937,272.215022522,-0.5213225216,0.0007705174,-0.00040168807390467587,0.5213225216,0.00040168807390467587,1.6135330871724834e-07,0.002841473797620193
133,stemp_0.04_133,temp,271.6435,271.924415743,-0.2809157426,0.0007705174,-0.00021645046760722126,0.2809157426,0.00021645046760722126,4.685080492738474e-08,0.0008250548789914461
134,stemp_0.04_134,temp,271.9904,272.468773415,-0.4783734149,0.0007705174,-0.0003685950398778693,0.4783734149,0.0003685950398778693,1.3586230342256805e-07,0.0023925705541995097
135,stemp_0.04_135,temp,271.9954,272.598426938,-0.6030269382,0.0007705174,-0.00046464274855182467,0.6030269382,0.00046464274855182467,2.1589288378179416e-07,0.0038019299215836452
136,stemp_0.04_136,temp,272.0211,272.662610239,-0.6415102395,0.0007705174,-0.0004942948018129173,0.6415102395,0.0004942948018129173,2.443273510992712e-07,0.004302668297971596
137,stemp_0.04_137,temp,272.1001,272.672077321,-0.5719773212,0.0007705174,-0.00044071847838998885,0.5719773212,0.00044071847838998885,1.9423277719438707e-07,0.003420489802313264
138,stemp_0.04_138,temp,272.2219,273.196243627,-0.9743436271,0.0007705174,-0.0007507487182596616,0.9743436271,0.0007507487182596616,5.636236379685248e-07,0.00992555908359711
139,stemp_0.04_139,temp,272.4339,273.222960973,-0.7890609734,0.0007705174,-0.0006079852096656372,0.7890609734,0.0006079852096656372,3.696460151721688e-07,0.0065095626166986375
140,stemp_0.04_140,temp,272.5418,273.223192214,-0.681392214,0.0007705174,-0.0005250245571115236,0.681392214,0.0005250245571115236,2.756507855701515e-07,0.004854282138481364
141,stemp_0.04_141,temp,272.5397,273.219752373,-0.6800523729,0.0007705174,-0.0005239921862307384,0.6800523729,0.0005239921862307384,2.745678112308689e-07,0.004835210678261363
142,stemp_0.04_142,temp,272.5387,273.215306101,-0.6766061007,0.0007705174,-0.0005213367735355022,0.6766061007,0.0005213367735355022,2.717920314404075e-07,0.004786328473085259
143,stemp_0.04_143,temp,272.5371,273.20883354,-0.6717335402,0.0007705174,-0.0005175823808876995,0.6717335402,0.0005175823808876995,2.678915210053796e-07,0.004717639468275957
144,stemp_0.04_144,temp,272.5356,273.195041108,-0.659441108,0.0007705174,-0.0005081108479892791,0.659441108,0.0005081108479892791,2.5817663384438434e-07,0.0045465577747286715
145,stemp_0.04_145,temp,272.5343,273.137927603,-0.6036276027,0.0007705174,-0.000465105571000637,0.6036276027,0.000465105571000637,2.1632319217582861e-07,0.003809507764494122
146,stemp_0.04_146,temp,272.5342,273.063016097,-0.5288160969,0.0007705174,-0.00040746200406153603,0.5288160969,0.00040746200406153603,1.660252847538432e-07,0.002923748512633054
147,stemp_0.04_147,temp,272.7581,273.218443489,-0.4603434892,0.0007705174,-0.0003547026684053121,0.4603434892,0.0003547026684053121,1.258139829738488e-07,0.0022156170135989826
148,stemp_0.04_148,temp,273.3829,273.22934435,0.1535556499,0.0007705174,0.00011831730011625826,0.1535556499,0.00011831730011625826,1.3998983506800726e-08,0.0002465257461661172
149,stemp_0.04_149,temp,273.5258,273.449145805,0.0766541952,0.0007705174,5.9063391184596475e-05,0.0766541952,5.9063391184596475e-05,3.4884841782246685e-09,6.143311509780269e-05
150,stemp_0.04_150,temp,272.698,273.341490534,-0.6434905338,0.0007705174,-0.0004958206530281881,0.6434905338,0.0004958206530281881,2.4583811996929886e-07,0.004329273331314708
151,stemp_0.04_151,temp,274.5373,275.102122942,-0.5648229421,0.0007705174,-0.0004352059048072425,0.5648229421,0.0004352059048072425,1.8940417957909063e-07,0.003335456940500933
152,stemp_0.04_152,temp,273.1936,273.730833486,-0.5372334864,0.0007705174,-0.00041394774913386335,0.5372334864,0.00041394774913386335,1.7135273901299186e-07,0.003017566369891365
153,stemp_0.04_153,temp,272.579,273.22917416,-0.65017416,0.0007705174,-0.0005009705033103839,0.65017416,0.0005009705033103839,2.5097144518705937e-07,0.004419672525585276
154,stemp_0.04_154,temp,272.5738,273.228459879,-0.6546598785,0.0007705174,-0.0005044268274661359,0.6546598785,0.0005044268274661359,2.5444642426755077e-07,0.004480867812394038
