TIMESTAMP,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.04 m (K),Soil temperature at - 0.1 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2018-04-16,9.837708333333332,10.499166666666667,10.609583333333331,10.652222222222225,6.120458333333334,3.748958333333333,4.900416666666667,268.9522569444444,269.76961805555555,269.8668819444444,269.80659027777773,269.60491666666667,269.12340277777776,268.9727569444444
2018-04-17,9.763055555555557,10.423958333333331,10.545,10.619444444444444,6.11725,3.7549583333333327,4.9117500000000005,268.8875,269.64811111111106,269.7028055555555,269.6603472222222,269.5264305555555,269.1525972222222,269.03443749999997
2018-04-18,9.80034722222222,10.448611111111113,10.537708333333333,10.602152777777778,6.1033125,3.7565277777777775,4.919354166666667,269.5284027777777,269.98684027777773,269.94002777777774,269.6428055555555,269.4721388888889,269.16500694444443,269.0785625
2018-04-19,9.948611111111113,10.61375,10.65763888888889,10.658541666666666,6.106430555555556,3.758597222222222,4.924423611111111,270.1242222222222,270.6285555555555,270.4138958333333,269.8499166666667,269.5034166666666,269.1732569444444,269.1078958333333
2018-04-20,9.927638888888888,10.586388888888887,10.66236111111111,10.679097222222222,6.119409722222223,3.764673611111111,4.930854166666666,269.7964583333333,270.4200208333333,270.2830347222222,269.95716666666664,269.61837499999996,269.22007638888886,269.15162499999997
2018-04-21,10.34013888888889,10.918541666666666,10.915486111111113,10.819513888888888,6.131840277777778,3.771881944444444,4.9364375,270.96793055555554,271.3965347222222,270.8652916666666,270.16666666666663,269.69368055555555,269.7872013888889,269.1792083333333
2018-04-22,10.76625,11.217986111111111,11.105694444444444,10.942569444444445,6.167166666666667,3.779819444444444,4.941125,271.3988611111111,271.87641666666667,271.3335208333333,270.51366666666667,269.87587499999995,269.9035972222222,269.24431944444444
2018-04-23,10.95451388888889,11.43763888888889,11.300138888888888,11.077569444444444,6.215479166666666,3.7931875,4.9551875,271.4115972222222,271.9821597222222,271.53402083333333,270.7720625,270.0816805555555,269.41077777777775,269.31611111111107
2018-04-24,10.956319444444444,11.50409722222222,11.407430555555557,11.205694444444443,6.259437500000001,3.8086458333333337,4.968722222222223,271.17799305555553,271.88121527777776,271.56104861111106,270.92926388888884,270.2543333333333,269.52355555555556,269.37682638888884
2018-04-25,10.817152777777778,11.471666666666668,11.46701388888889,11.257777777777775,6.296590277777778,3.824576388888889,4.984972222222222,270.9600555555555,271.6940972222222,271.4854722222222,270.98982638888884,270.3788125,269.6334722222222,269.46127777777775
2018-04-26,10.590833333333332,11.368333333333332,11.370138888888889,11.298680555555556,6.316979166666666,3.839520833333333,5.000104166666667,270.60726388888884,271.4219166666666,271.31596527777776,270.97595138888886,270.4540486111111,269.7316666666666,269.54756249999997
