,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
5805,stemp_1.2_325,temp,273.0351,273.030584366,0.0045156342,0.0002333198,1.05358686841716e-06,0.0045156342,1.05358686841716e-06,1.1100452893010782e-12,4.8310272472456735e-08
5806,stemp_1.2_326,temp,273.0325,273.031468325,0.00103167470002,0.0002333198,2.407101346737264e-07,0.00103167470002,2.407101346737264e-07,5.794136893464351e-14,2.5216658704278774e-09
5807,stemp_1.2_327,temp,273.0306,273.032339861,-0.0017398608,0.0002333198,-4.0594397388384003e-07,0.0017398608,4.0594397388384003e-07,1.647905099326038e-13,7.1718465115344425e-09
5808,stemp_1.2_328,temp,273.0325,273.033199047,-0.000699046999955,0.0002333198,-1.6310150622010062e-07,0.000699046999955,1.6310150622010062e-07,2.6602101331265522e-14,1.1577498468215817e-09
5809,stemp_1.2_329,temp,273.0298,273.034046103,-0.00424610299996,0.0002333198,-9.906999027300672e-07,0.00424610299996,9.906999027300672e-07,9.814862972693645e-13,4.271525757198636e-08
5810,stemp_1.2_330,temp,273.0252,273.034881303,-0.00968130270002,0.0002333198,-2.258839609708126e-06,0.00968130270002,2.258839609708126e-06,5.10235638238636e-12,2.2205961275676058e-07
5811,stemp_1.2_331,temp,273.0135,273.03570455,-0.02220455,0.0002333198,-5.18076116509e-06,0.02220455,5.18076116509e-06,2.6840286249704693e-11,1.1681158908195443e-06
5812,stemp_1.2_332,temp,272.9848,273.036515474,-0.0517154737,0.0002333198,-1.2066243980589261e-05,0.0517154737,1.2066243980589261e-05,1.4559424379910658e-10,6.336405961224146e-06
5813,stemp_1.2_333,temp,272.9268,273.037313494,-0.1105134942,0.0002333198,-2.5784986364045162e-05,0.1105134942,2.5784986364045162e-05,6.648655217939949e-10,2.8935607245028482e-05
5814,stemp_1.2_334,temp,272.8285,273.038041212,-0.2095412117,0.0002333198,-4.8890113605601666e-05,0.2095412117,4.8890113605601666e-05,2.390243208368637e-09,0.00010402575623237312
5815,stemp_1.2_335,temp,272.7471,273.038498443,-0.2913984434,0.0002333198,-6.798902653439931e-05,0.2913984434,6.798902653439931e-05,4.622507729095254e-09,0.00020117612321857186
5816,stemp_1.2_336,temp,272.6611,273.037892407,-0.376792407,0.0002333198,-8.79131290427586e-05,0.376792407,8.79131290427586e-05,7.728718258088726e-09,0.00033636148768867615
5817,stemp_1.2_337,temp,272.3092,272.963657318,-0.6544573177,0.0002333198,-0.00015269785047430047,0.6544573177,0.00015269785047430047,2.3316633539471825e-08,0.001014763028399992
5818,stemp_1.2_338,temp,272.0965,272.59622816,-0.49972816,0.0002333198,-0.000116596474345568,0.49972816,0.000116596474345568,1.3594737829816696e-08,0.0005916564802176508
5819,stemp_1.2_339,temp,271.9056,272.22226677,-0.3166667704,0.0002333198,-7.388462753637393e-05,0.3166667704,7.388462753637393e-05,5.458938186188704e-09,0.0002375784066892656
5820,stemp_1.2_340,temp,271.7316,271.902623389,-0.1710233888,0.0002333198,-3.990314287013825e-05,0.1710233888,3.990314287013825e-05,1.5922608109146648e-09,6.929677046864943e-05
5821,stemp_1.2_341,temp,271.5733,271.634542444,-0.0612424436,0.0002333198,-1.4289074692263281e-05,0.0612424436,1.4289074692263281e-05,2.0417765556107897e-10,8.886014172587297e-06
5822,stemp_1.2_342,temp,271.4308,271.418215009,0.0125849906,0.0002333198,2.93632748979388e-06,0.0125849906,2.93632748979388e-06,8.62201912731923e-12,3.752388279272716e-07
5823,stemp_1.2_343,temp,271.2963,271.245320635,0.0509793653,0.0002333198,1.1894495315922941e-05,0.0509793653,1.1894495315922941e-05,1.414790188205128e-10,6.157307286676821e-06
5824,stemp_1.2_344,temp,271.1783,271.097247518,0.0810524819,0.0002333198,1.891114886641162e-05,0.0810524819,1.891114886641162e-05,3.5763155144758154e-10,1.5564479991675338e-05
5825,stemp_1.2_345,temp,271.0793,270.962737505,0.1165624954,0.0002333198,2.7196338114228918e-05,0.1165624954,2.7196338114228918e-05,7.396408068234605e-10,3.218990184795734e-05
5826,stemp_1.2_346,temp,270.9828,270.835157716,0.147642284,0.0002333198,3.4447868174423205e-05,0.147642284,3.4447868174423205e-05,1.186655621762439e-09,5.164443016051301e-05
5827,stemp_1.2_347,temp,270.8845,270.70424609,0.18025391,0.0002333198,4.2056806230417997e-05,0.18025391,4.2056806230417997e-05,1.768774950302926e-09,7.697884096728402e-05
5828,stemp_1.2_348,temp,270.7831,270.557513924,0.2255860755,0.0002333198,5.2633698018444907e-05,0.2255860755,5.2633698018444907e-05,2.7703061670968515e-09,0.00012056647332726639
5829,stemp_1.2_349,temp,270.6623,270.391789076,0.2705109237,0.0002333198,6.311555461549927e-05,0.2705109237,6.311555461549927e-05,3.983573234422071e-09,0.00017336906000482867
5830,stemp_1.2_350,temp,270.5133,270.212935598,0.3003644024,0.0002333198,7.008096229508752e-05,0.3003644024,7.008096229508752e-05,4.9113412762054785e-09,0.00021374644579420912
5831,stemp_1.2_351,temp,270.3407,270.031500102,0.3091998979,0.0002333198,7.214245833804842e-05,0.3091998979,7.214245833804842e-05,5.204534295057053e-09,0.0002265064969058714
5832,stemp_1.2_352,temp,270.1538,269.8507528,0.3030471998,0.0002333198,7.070691204789604e-05,0.3030471998,7.070691204789604e-05,4.999467411348906e-09,0.00021758178264195532
5833,stemp_1.2_353,temp,269.9657,269.682490224,0.2832097764,0.0002333198,6.607844838769272e-05,0.2832097764,6.607844838769272e-05,4.366361341324972e-09,0.0001900283782524099
5834,stemp_1.2_354,temp,269.7865,269.526329708,0.2601702919,0.0002333198,6.070288047204963e-05,0.2601702919,6.070288047204963e-05,3.684839697603944e-09,0.00016036788005348524
5835,stemp_1.2_355,temp,269.6283,269.37223739,0.25606261,0.0002333198,5.9744476952678005e-05,0.25606261,5.9744476952678005e-05,3.5694025263490733e-09,0.00015534393981381827
5836,stemp_1.2_356,temp,269.4748,269.218310541,0.2564894586,0.0002333198,5.9844069182660284e-05,0.2564894586,5.9844069182660284e-05,3.58131261633903e-09,0.00015586227874839323
5837,stemp_1.2_357,temp,269.3062,269.070543722,0.235656278,0.0002333198,5.49832756517044e-05,0.235656278,5.49832756517044e-05,3.0231606013913103e-09,0.00013157094921160216
5838,stemp_1.2_358,temp,269.1274,268.936839199,0.1905608012,0.0002333198,4.446160802382376e-05,0.1905608012,4.446160802382376e-05,1.9768345880641493e-09,8.603380285725704e-05
