TIMESTAMP,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.04 m (K),Soil temperature at - 0.1 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2018-06-12,22.082160248,22.746065507,15.8681253862,9.44227822054,9.43978067958,9.43936818344,9.43920736922,276.465583199,273.228080125,273.109610739,272.416071181,271.272787482,270.515634869,270.00704706
2018-06-13,22.1422281747,24.1756608016,16.614983222,9.44314650308,9.43984984945,9.43938981646,9.4392196511,276.408966406,273.23010369,273.187723295,272.531621211,271.357651432,270.571477086,270.052916831
2018-06-14,22.1902507346,24.8930409032,17.5877022216,9.44374735639,9.43991540231,9.43941336712,9.43923288019,276.204628089,273.488302066,273.20682015,272.592358525,271.431347342,270.629571535,270.100811396
2018-06-15,22.1773919547,24.1770670253,18.5178180564,9.44417637787,9.43997452505,9.43943761824,9.43924684117,275.442566822,274.168182837,273.214810558,272.629153023,271.492867026,270.686652147,270.149734159
2018-06-16,22.1515888643,23.745626052,18.8026980535,9.44449537574,9.44002763156,9.43946179422,9.43926126791,274.268496564,273.788896924,273.216505828,272.65383336,271.544525231,270.740975214,270.198624753
2018-06-17,22.1164036183,23.48929814,19.596642307,9.44477571083,9.44007623455,9.43948552526,9.4392759355,275.912317485,274.410602607,273.220206858,272.673491835,271.589056186,270.791959548,270.24668317
2018-06-18,22.0782412743,23.3539905491,20.7995455494,9.44503022293,9.44012152666,9.43950868151,9.43929068418,276.878329619,274.906033681,273.224069355,272.689965476,271.628366436,270.839618698,270.29341451
2018-06-19,22.0404752195,23.2854271529,21.8188644072,9.44526028715,9.44016423515,9.43953124173,9.43930541073,276.414978557,274.791763616,273.226407863,272.703940151,271.663640164,270.884187644,270.338560328
2018-06-20,22.0049339723,23.2768247769,23.3629349326,9.44548442122,9.44020501627,9.43955323997,9.43932005359,277.806667775,275.3609066,273.229021768,272.716632387,271.695801025,270.925979437,270.382020673
2018-06-21,21.9744898071,23.3501919198,25.6240857726,9.44574083623,9.44024475393,9.43957476158,9.43933458408,279.493913338,276.159941448,273.231696711,272.729796554,271.725785098,270.965362621,270.423805469
2018-06-22,21.9533923339,23.585015402,27.5369711114,9.44606219834,9.44028440214,9.43959593596,9.43934900078,278.808079439,275.995708811,273.233344898,272.744543212,271.754435921,271.002738078,270.464002925
2018-06-23,21.9441319596,23.8680488559,28.7551070107,9.45181215947,9.44035665355,9.43961908879,9.43936364709,278.179334521,275.795894466,273.436425995,272.860870652,271.802724235,271.042132065,270.503613648
2018-06-24,21.9403000077,23.9867266338,28.6124775072,9.88143192185,9.44048134571,9.43964728574,9.43937921514,278.517604724,276.234156739,274.18421108,273.041508691,271.877665198,271.088150269,270.544423472
2018-06-25,21.937256065,24.0361558572,28.5456188505,10.3703688961,9.44059400434,9.43967861463,9.43939588226,277.59832803,275.920147592,274.19191073,273.068530013,271.938869051,271.136920783,270.586706537
2018-06-26,21.9398186091,24.0576197201,28.5143588232,11.3211409854,9.44068868939,9.43971077663,9.43941339016,280.998072641,277.51694988,274.710481319,273.082872623,271.986164424,271.184585624,270.629632018
2018-06-27,21.9419109207,24.0669687379,28.5006247795,12.68730592,9.44077102273,9.4397425422,9.4394313795,282.94539463,278.779042902,275.19421955,273.092430275,272.024468741,271.229442993,270.672227729
2018-06-28,21.94044263,24.0701134896,28.4930915805,13.6155871544,9.44101333793,9.43978195596,9.43945073627,282.928213133,279.246905534,275.854169361,273.628715796,272.119347243,271.28226274,270.716441302
2018-06-29,21.9363725678,24.0702856901,28.4868405647,14.5637337001,9.44121043965,9.4398254785,9.43947161452,281.41739872,278.713131526,275.915677861,273.768830768,272.186157334,271.337230668,270.762350208
2018-06-30,21.9332310758,24.0698043805,28.4808756515,15.4247962506,9.44136278727,9.43986921059,9.43949351957,280.045277152,277.938110133,275.63341588,273.732501713,272.232595682,271.389218659,270.808644249
2018-07-01,21.9303621713,24.0689720769,28.4752723199,16.0665822722,9.44148940363,9.43991144824,9.43951587844,278.298835891,276.888376591,275.161011224,273.642310793,272.268056685,271.4366063,270.854035487
2018-07-02,21.9294885699,24.0685197982,28.470003409,16.5794992838,9.4416118244,9.43995221649,9.43953833576,278.052205764,276.52876259,274.932266328,273.599404692,272.299611109,271.479928001,270.897844279
2018-07-03,21.9285075648,24.0679196012,28.4649122116,16.578018968,9.4421088068,9.44000479393,9.43956235436,277.59306321,276.28202574,274.929916109,273.883650228,272.399344313,271.532587767,270.942839155
2018-07-04,21.9301420029,24.067886232,28.4599915535,16.577602505,9.44251119961,9.44006357289,9.43958826016,279.728292346,277.360277379,275.448035737,274.136481503,272.464905661,271.587566763,270.989346218
2018-07-05,21.9291559914,24.067145838,28.4552871892,16.5780609982,9.44280800498,9.44012242295,9.43961540173,279.511172634,277.518581903,275.648960813,274.257521467,272.507004456,271.638901081,271.035962385
2018-07-06,21.928863564,24.0663217083,28.4507378452,16.5791188394,9.44304399196,9.44017873226,9.43964300341,279.805545954,277.7293833,275.797255113,274.335970952,272.5372195,271.684881094,271.081298721
2018-07-07,21.9263105805,24.0645897359,28.4461962023,16.5805321337,9.44324417304,9.44023191974,9.43967051561,278.157525949,276.938760138,275.486511244,274.237572818,272.56080648,271.725751316,271.124545184
2018-07-08,21.9257753359,24.0633134974,28.4418108768,16.5821464814,9.44342313374,9.44028220265,9.43969763367,278.208855201,276.781594874,275.348252563,274.172858143,272.580415063,271.762295205,271.165394072
2018-07-09,21.9268843171,24.0625875938,28.4375869682,16.583936742,9.44359049908,9.44033004863,9.4397242268,279.724226242,277.517119683,275.640890411,274.272027965,272.597556705,271.795325325,271.203843001
2018-07-10,21.9247198951,24.0609000801,28.4333691516,16.5859014683,9.44375219931,9.44037594832,9.43975026789,278.460300533,277.037335938,275.495889911,274.236352161,272.613088054,271.825530413,271.240040625
2018-07-11,21.9257073577,24.0600114992,28.4293110268,16.5879667029,9.44414985578,9.44042526321,9.43977632952,279.830290561,277.645584401,275.746650101,274.346740147,272.644543057,271.856479832,271.274909406
2018-07-12,21.9268439926,24.0594535672,28.4254975432,16.5899884581,9.44653208673,9.44050403532,9.43980562052,281.07325409,278.496893541,276.304073836,274.796423875,272.758644758,271.902951707,271.312571744
