,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
2450,stemp_1.6_254,temp,275.422,271.770357948,3.6516420516,0.0004430657,0.00161791734174159,3.6516420516,0.00161791734174159,2.617656524708173e-06,0.014268074983310449
2451,stemp_1.6_255,temp,275.287,271.77524687,3.5117531303,0.0004430657,0.0015559373589035606,3.5117531303,0.0015559373589035606,2.4209410648317875e-06,0.013195836931679297
2452,stemp_1.6_256,temp,275.1692,271.780046181,3.3891538188,0.0004430657,0.0015016178091342952,3.3891538188,0.0015016178091342952,2.2548560447092804e-06,0.012290556388435854
2453,stemp_1.6_257,temp,275.069,271.784755378,3.2842446218,0.0004430657,0.0014551361423290523,3.2842446218,0.0014551361423290523,2.117421192712276e-06,0.011541439475997525
2454,stemp_1.6_258,temp,274.9942,271.789401773,3.2047982273,0.0004430657,0.0014199361699374336,3.2047982273,0.0014199361699374336,2.0162187266965883e-06,0.010989814631416841
2455,stemp_1.6_259,temp,274.9579,271.79401545,3.1638845501,0.0004430657,0.0014018087229092416,3.1638845501,0.0014018087229092416,1.965067695624439e-06,0.01071100542175843
2456,stemp_1.6_260,temp,274.9678,271.7986261,3.1691739004,0.0004430657,0.0014041522526024564,3.1691739004,0.0014041522526024564,1.9716435484885524e-06,0.010746848459551499
2457,stemp_1.6_261,temp,274.9824,271.803244997,3.179155003,0.0004430657,0.001408574536812697,3.179155003,0.001408574536812697,1.984082225757104e-06,0.010814648026945345
2458,stemp_1.6_262,temp,274.9648,271.807862686,3.1569373144,0.0004430657,0.001398730641060756,3.1569373144,0.001398730641060756,1.9564474062422335e-06,0.010664018762461388
2459,stemp_1.6_263,temp,274.9347,271.812459025,3.1222409752,0.0004430657,0.0013833578832456706,3.1222409752,0.0013833578832456706,1.9136790331379423e-06,0.010430900953227707
2460,stemp_1.6_264,temp,274.8878,271.817024022,3.0707759778,0.0004430657,0.0013605555081471414,3.0707759778,0.0013605555081471414,1.8511112907495261e-06,0.010089862611677568
2461,stemp_1.6_265,temp,274.8245,271.821547976,3.0029520239,0.0004430657,0.0013305050405356701,3.0029520239,0.0013305050405356701,1.7702436628908252e-06,0.009649076982577881
2462,stemp_1.6_266,temp,274.7601,271.826027482,2.9340725178,0.0004430657,0.0012999868939498193,2.9340725178,0.0012999868939498193,1.6899659244412986e-06,0.0092115066669628
2463,stemp_1.6_267,temp,274.7136,271.830457533,2.8831424667,0.0004430657,0.001277421535208162,2.8831424667,0.001277421535208162,1.6318057786135775e-06,0.008894492836508972
2464,stemp_1.6_268,temp,274.6804,271.834837286,2.8455627137,0.0004430657,0.00126077123563939,2.8455627137,0.00126077123563939,1.5895441086156745e-06,0.008664136916716468
2465,stemp_1.6_269,temp,274.6493,271.839167517,2.810132483,0.0004430657,0.001245073315673133,2.810132483,0.001245073315673133,1.550207561401289e-06,0.008449724979954842
2466,stemp_1.6_270,temp,274.6054,271.843448164,2.7619518364,0.0004430657,0.0012237261237608515,2.7619518364,0.0012237261237608515,1.4975056259747588e-06,0.008162462247303106
2467,stemp_1.6_271,temp,274.5687,271.847685492,2.7210145083,0.0004430657,0.0012055881978300955,2.7210145083,0.0012055881978300955,1.4534429027472174e-06,0.007922289316651135
2468,stemp_1.6_272,temp,274.5462,271.851872425,2.6943275751,0.0004430657,0.0011937641330909841,2.6943275751,0.0011937641330909841,1.4250728054544688e-06,0.007767652269492368
