TIMESTAMP,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.04 m (K),Soil temperature at - 0.1 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2018-06-19,17.6244232087,18.3713514141,15.2295837727,7.80056070413,7.79509823989,7.79406099985,7.7936748397,276.416846181,274.788773237,273.190307434,272.457832275,271.428669429,270.612646793,270.0508679
2018-06-20,17.6256693988,18.3271565178,15.9637448238,7.80122916492,7.79523127589,7.79411717742,7.79370693954,277.785660426,275.350043898,273.208008386,272.502849459,271.496259965,270.677490777,270.107135228
2018-06-21,17.6272911772,18.3131959185,17.2925949754,7.80181168672,7.7953555251,7.79417310099,7.79373982241,279.465479439,276.143329421,273.21943005,272.537498056,271.554707538,270.738754985,270.16264496
2018-06-22,17.6268671283,18.3157442356,18.5257126459,7.80232030026,7.79547171763,7.79422809663,7.79377308678,278.821842774,276.011466763,273.224419179,272.564935671,271.605698458,270.796043278,270.216726442
2018-06-23,17.627394208,18.3482827552,19.5295963137,7.80280389101,7.79558153257,7.79428189021,7.79380643908,278.171212308,275.722558768,273.227047416,272.588635201,271.650932061,270.849444081,270.268973331
2018-06-24,17.6314819939,18.447430859,20.5113672715,7.8033197255,7.79568738857,7.79433451476,7.79383969978,278.373709287,275.758069991,273.228960164,272.611345878,271.692035783,270.899335932,270.319211427
2018-06-25,17.6397912689,18.5980629806,21.1623566663,7.80388211061,7.79579119148,7.79438616019,7.79387278275,277.434462252,275.374707024,273.231947236,272.633605834,271.730148042,270.946189952,270.367431278
2018-06-26,17.6563517263,18.6994302574,21.024212539,8.10152877241,7.79611756129,7.79445359409,7.79390821109,280.825061778,277.146449056,274.257197151,272.974188778,271.835386031,271.00444076,270.417237373
2018-06-27,17.675561049,18.7690692875,20.9273019407,8.91836891102,7.79644332726,7.79453282052,7.79394704993,282.810522443,278.472439008,274.767633048,273.027075068,271.925981778,271.068972462,270.469780256
2018-06-28,17.6932513674,18.8167963357,20.8556622448,9.87275260715,7.79672251553,7.79461601683,7.79398865086,282.764227872,278.738056762,274.922157531,273.048121884,271.994358939,271.132591931,270.523811036
2018-06-29,17.7090345308,18.8495564746,20.8004175754,10.7067421584,7.79696321977,7.79469856497,7.79403185735,281.236920685,278.091951493,274.776472423,273.060980915,272.047489463,271.191896577,270.577613911
2018-06-30,17.7251617806,18.8727670269,20.7563866648,11.3601714349,7.79718061977,7.7947788045,7.79407572122,279.863505688,277.326489004,274.554657972,273.071476357,272.091394604,271.246216976,270.629973121
2018-07-01,17.7407209242,18.8894674461,20.7203827003,11.7821393233,7.79738418885,7.7948564973,7.79411964939,278.150354053,276.372451248,274.265626082,273.08057834,272.129377944,271.295950272,270.680265246
2018-07-02,17.7571451501,18.9017615619,20.6901524243,12.1134852395,7.79757994765,7.7949319362,7.79416333125,277.901048116,276.06219219,274.146494869,273.0890426,272.163340673,271.341758226,270.728276598
2018-07-03,17.7727546296,18.9107054491,20.6641228008,12.2503014588,7.79793054724,7.79501380308,7.79420776022,277.448357352,275.828253865,274.155154621,273.21251027,272.217486689,271.388915946,270.775186183
2018-07-04,17.7901300552,18.917334294,20.6408954816,12.4416777477,7.79848851119,7.79511033858,7.79425470895,279.531872908,276.852462247,274.636890199,273.438310211,272.291265265,271.441384918,270.822774426
2018-07-05,17.8048126078,18.9218265435,20.6204059403,12.7780130494,7.79898608815,7.79521414085,7.79430428718,279.342796821,277.012065811,274.79771357,273.500121139,272.348048539,271.494344048,270.870951736
2018-07-06,17.8192518633,18.9249245079,20.6021152289,13.1901616881,7.79940050356,7.79531800132,7.79435550769,279.626016983,277.19896595,274.900518808,273.531638572,272.39006401,271.544071065,270.918624648
2018-07-07,17.830847731,18.9266905526,20.5858379351,13.5119801275,7.79974981293,7.79541831206,7.79440726051,278.022035652,276.468220397,274.663009974,273.49680093,272.422290807,271.589277811,270.964761678
2018-07-08,17.8431527518,18.9279869593,20.5711313633,13.7954936447,7.80005524074,7.79551399679,7.79445873877,278.058100955,276.324873572,274.574119188,273.481032527,272.4483355,271.630035314,271.008754762
2018-07-09,17.8562367813,18.9289261249,20.5576066826,14.1896131678,7.80033287102,7.79560520838,7.79450948169,279.53556994,277.008005523,274.804136185,273.523183218,272.470430554,271.666907845,271.050378708
2018-07-10,17.8659534853,18.929047602,20.5453367115,14.5473212609,7.80059048829,7.79569244379,7.79455927284,278.320167148,276.571769264,274.690547369,273.508982719,272.489707958,271.700498237,271.08964116
2018-07-11,17.8775527684,18.9292392075,20.5339728228,14.9893525647,7.80083561801,7.79577632309,7.79460805011,279.6400304,277.119787462,274.869161129,273.541802781,272.507031489,271.731358431,271.126672149
2018-07-12,17.8888204052,18.9293301893,20.5234547452,15.572216307,7.80107797489,7.79585761639,7.7946558601,280.835996981,277.824532972,275.154271489,273.598071601,272.523226919,271.760009189,271.161668699
2018-07-13,17.8981432737,18.9289751527,20.5137328147,16.2271551171,7.80133225748,7.79593737939,7.79470285139,280.944627276,278.041221253,275.284765345,273.629058457,272.539252371,271.786991179,271.194877898
2018-07-14,17.9046013116,18.9279440607,20.5047495573,16.7794487241,7.8016086856,7.79601672195,7.79474924554,279.307579253,277.300823637,275.04612365,273.591153056,272.555640627,271.812786839,271.226568558
2018-07-15,17.9144624319,18.9277160684,20.4963793085,17.3989956462,7.80193657232,7.79609736826,7.79479538358,280.865627867,277.89518161,275.220443262,273.621359396,272.573752931,271.838001038,271.25705728
2018-07-16,17.9212222557,18.9269677035,20.4885942251,18.0140513747,7.8023472941,7.79618150848,7.7948417408,280.360633864,277.781621723,275.211996545,273.624284536,272.594660935,271.863289704,271.286709395
2018-07-17,17.9312923672,18.9270673296,20.4813615573,18.7734639116,7.80293150862,7.79627318277,7.7948890911,282.451480491,278.777166401,275.569808042,273.690949813,272.621399313,271.889729775,271.316029904
2018-07-18,17.9325163346,18.9251717439,20.4745311455,18.7086431485,7.80465326566,7.79639831615,7.79494089082,278.365306137,277.096546678,275.194555611,273.929504663,272.683772355,271.924073338,271.347041439
